# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
9867at3699	Duplicated	ptg000024l_path	22933248	22931032	-	685.8	348	https://v10-1.orthodb.org/?query=9867at3699	Obg-like ATPase 1
9869at3699	Duplicated	ptg000004l_path	3218392	3219853	+	622.8	389	https://v10-1.orthodb.org/?query=9869at3699	F-box domain
9869at3699	Duplicated	ptg000012l_path	3156301	3157747	+	621.4	389	https://v10-1.orthodb.org/?query=9869at3699	F-box domain
9871at3699	Complete	ptg000002l_path	39672429	39674444	+	710.2	363	https://v10-1.orthodb.org/?query=9871at3699	ArsA, HSP20-like domain
9889at3699	Complete	ptg000017l_path	8120441	8118563	-	737.4	358	https://v10-1.orthodb.org/?query=9889at3699	JmjC domain
9891at3699	Duplicated	ptg000025l_path	2003704	2002076	-	659.5	374	https://v10-1.orthodb.org/?query=9891at3699	Endonuclease/exonuclease/phosphatase
9891at3699	Duplicated	ptg000028l_path	29883905	29885509	+	659.1	374	https://v10-1.orthodb.org/?query=9891at3699	Endonuclease/exonuclease/phosphatase
9900at3699	Duplicated	ptg000028l_path	24617587	24619799	+	660.6	316	https://v10-1.orthodb.org/?query=9900at3699	Hexosyltransferase
9900at3699	Duplicated	ptg000008l_path	38226542	38228763	+	660.5	316	https://v10-1.orthodb.org/?query=9900at3699	Hexosyltransferase
9900at3699	Duplicated	ptg000025l_path	7192283	7190072	-	656.9	316	https://v10-1.orthodb.org/?query=9900at3699	Hexosyltransferase
9909at3699	Duplicated	ptg000006l_path	32253441	32250515	-	663.7	369	https://v10-1.orthodb.org/?query=9909at3699	PFTB repeat
9909at3699	Duplicated	ptg000013l_path	9516334	9519260	+	655.3	369	https://v10-1.orthodb.org/?query=9909at3699	PFTB repeat
9910at3699	Complete	ptg000045l_path	3817296	3813742	-	778.0	362	https://v10-1.orthodb.org/?query=9910at3699	Rab-GTPase-TBC domain
9912at3699	Duplicated	ptg000004l_path	3506006	3507310	+	661.1	353	https://v10-1.orthodb.org/?query=9912at3699	Leucine-rich repeat
9912at3699	Duplicated	ptg000012l_path	3475358	3476662	+	661.1	353	https://v10-1.orthodb.org/?query=9912at3699	Leucine-rich repeat
9915at3699	Duplicated	ptg000034l_path	12644189	12642546	-	731.8	408	https://v10-1.orthodb.org/?query=9915at3699	Protein of unknown function DUF3475
9915at3699	Duplicated	ptg000016l_path	26189480	26187833	-	729.3	408	https://v10-1.orthodb.org/?query=9915at3699	Protein of unknown function DUF3475
9915at3699	Duplicated	ptg000032l_path	376775	375114	-	725.3	408	https://v10-1.orthodb.org/?query=9915at3699	Protein of unknown function DUF3475
9916at3699	Duplicated	ptg000007l_path	26559720	26561786	+	639.6	361	https://v10-1.orthodb.org/?query=9916at3699	Zinc finger, RanBP2-type
9916at3699	Duplicated	ptg000038l_path	3291381	3289314	-	636.5	361	https://v10-1.orthodb.org/?query=9916at3699	Zinc finger, RanBP2-type
9916at3699	Duplicated	ptg000048l_path	2602801	2600724	-	633.6	361	https://v10-1.orthodb.org/?query=9916at3699	Zinc finger, RanBP2-type
9923at3699	Duplicated	ptg000017l_path	1027517	1030148	+	666.4	354	https://v10-1.orthodb.org/?query=9923at3699	AT3g27930/K24A2_2
9923at3699	Duplicated	ptg002689l_path	58512	60737	+	620.5	331	https://v10-1.orthodb.org/?query=9923at3699	AT3g27930/K24A2_2
9932at3699	Complete	ptg000014l_path	29078449	29067829	-	581.3	367	https://v10-1.orthodb.org/?query=9932at3699	Lanthionine synthetase C-like
9935at3699	Duplicated	ptg000007l_path	20429272	20427702	-	659.4	350	https://v10-1.orthodb.org/?query=9935at3699	Glycosyltransferase family 28, N-terminal domain
9935at3699	Duplicated	ptg000009l_path	24323910	24322340	-	657.6	350	https://v10-1.orthodb.org/?query=9935at3699	Glycosyltransferase family 28, N-terminal domain
9938at3699	Complete	ptg000002l_path	40966882	40965494	-	869.9	399	https://v10-1.orthodb.org/?query=9938at3699	UNC93-like protein 1
9939at3699	Duplicated	ptg000007l_path	27505580	27508904	+	578.3	351	https://v10-1.orthodb.org/?query=9939at3699	Endonuclease/exonuclease/phosphatase
9939at3699	Duplicated	ptg000038l_path	2360783	2357434	-	578.3	351	https://v10-1.orthodb.org/?query=9939at3699	Endonuclease/exonuclease/phosphatase
9941at3699	Duplicated	ptg000033l_path	3275472	3278543	+	788.7	377	https://v10-1.orthodb.org/?query=9941at3699	Exostosin, GT47 domain
9941at3699	Duplicated	ptg000024l_path	27761456	27764503	+	783.5	377	https://v10-1.orthodb.org/?query=9941at3699	Exostosin, GT47 domain
9941at3699	Duplicated	ptg000001l_path	3195219	3192172	-	780.3	374	https://v10-1.orthodb.org/?query=9941at3699	Exostosin, GT47 domain
9942at3699	Duplicated	ptg000034l_path	12785720	12784002	-	444.3	363	https://v10-1.orthodb.org/?query=9942at3699	SPRY domain
9942at3699	Duplicated	ptg000016l_path	26325431	26323725	-	442.4	363	https://v10-1.orthodb.org/?query=9942at3699	SPRY domain
9942at3699	Duplicated	ptg000032l_path	494191	492468	-	426.2	363	https://v10-1.orthodb.org/?query=9942at3699	SPRY domain
9943at3699	Duplicated	ptg000036l_path	21885704	21888186	+	448.3	350	https://v10-1.orthodb.org/?query=9943at3699	UBX domain
9943at3699	Duplicated	ptg000001l_path	39056134	39058647	+	439.8	350	https://v10-1.orthodb.org/?query=9943at3699	UBX domain
9943at3699	Duplicated	ptg000023l_path	25588007	25590438	+	418.8	341	https://v10-1.orthodb.org/?query=9943at3699	UBX domain
9948at3699	Duplicated	ptg000038l_path	456990	454530	-	647.0	340	https://v10-1.orthodb.org/?query=9948at3699	DnaJ domain
9948at3699	Duplicated	ptg000060l_path	474173	471713	-	647.0	340	https://v10-1.orthodb.org/?query=9948at3699	DnaJ domain
9954at3699	Complete	ptg000014l_path	27187221	27185488	-	733.8	380	https://v10-1.orthodb.org/?query=9954at3699	Ribosomal RNA small subunit methyltransferase H
9957at3699	Duplicated	ptg000004l_path	2308569	2307107	-	636.3	373	https://v10-1.orthodb.org/?query=9957at3699	Transferase
9957at3699	Duplicated	ptg000012l_path	2214440	2212978	-	632.8	373	https://v10-1.orthodb.org/?query=9957at3699	Transferase
9963at3699	Duplicated	ptg002663l_path	435434	433142	-	661.8	326	https://v10-1.orthodb.org/?query=9963at3699	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
9963at3699	Duplicated	ptg000014l_path	30560547	30562837	+	660.8	326	https://v10-1.orthodb.org/?query=9963at3699	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
9971at3699	Complete	ptg000016l_path	23147975	23150944	+	604.5	354	https://v10-1.orthodb.org/?query=9971at3699	AAR2, N-terminal
9978at3699	Duplicated	ptg000011l_path	4112855	4102849	-	719.2	363	https://v10-1.orthodb.org/?query=9978at3699	Saccharopine dehydrogenase, NADP binding domain
9978at3699	Duplicated	ptg000008l_path	9644918	9648322	+	719.0	363	https://v10-1.orthodb.org/?query=9978at3699	Saccharopine dehydrogenase, NADP binding domain
9989at3699	Duplicated	ptg000025l_path	6643752	6641317	-	758.6	418	https://v10-1.orthodb.org/?query=9989at3699	Transcription factor IIS, N-terminal
9989at3699	Duplicated	ptg000008l_path	38771879	38774313	+	758.5	418	https://v10-1.orthodb.org/?query=9989at3699	Transcription factor IIS, N-terminal
9989at3699	Duplicated	ptg000028l_path	25198544	25200978	+	758.5	418	https://v10-1.orthodb.org/?query=9989at3699	Transcription factor IIS, N-terminal
9990at3699	Missing
9994at3699	Duplicated	ptg000053l_path	938687	936458	-	643.6	322	https://v10-1.orthodb.org/?query=9994at3699	NADP-dependent oxidoreductase domain
9994at3699	Duplicated	ptg000002l_path	42473964	42476195	+	643.0	322	https://v10-1.orthodb.org/?query=9994at3699	NADP-dependent oxidoreductase domain
9995at3699	Duplicated	ptg000017l_path	9645796	9648284	+	591.2	321	https://v10-1.orthodb.org/?query=9995at3699	Cation efflux protein
9995at3699	Duplicated	ptg000006l_path	594800	597290	+	590.6	321	https://v10-1.orthodb.org/?query=9995at3699	Cation efflux protein
9997at3699	Duplicated	ptg000006l_path	2854156	2852311	-	529.1	319	https://v10-1.orthodb.org/?query=9997at3699	Mediator complex, subunit Med27
9997at3699	Duplicated	ptg000013l_path	40550218	40552063	+	529.0	319	https://v10-1.orthodb.org/?query=9997at3699	Mediator complex, subunit Med27
10007at3699	Duplicated	ptg000002l_path	3781388	3779697	-	713.9	364	https://v10-1.orthodb.org/?query=10007at3699	Actin family
10007at3699	Duplicated	ptg000012l_path	11232859	11231167	-	713.3	364	https://v10-1.orthodb.org/?query=10007at3699	Actin family
10019at3699	Duplicated	ptg000016l_path	30156559	30154278	-	689.4	336	https://v10-1.orthodb.org/?query=10019at3699	Protein arginine N-methyltransferase
10019at3699	Duplicated	ptg000032l_path	4230184	4227903	-	689.4	336	https://v10-1.orthodb.org/?query=10019at3699	Protein arginine N-methyltransferase
10019at3699	Duplicated	ptg000034l_path	16558497	16556215	-	689.4	336	https://v10-1.orthodb.org/?query=10019at3699	Protein arginine N-methyltransferase
10020at3699	Duplicated	ptg000045l_path	142760	145422	+	565.9	330	https://v10-1.orthodb.org/?query=10020at3699	PQ-loop repeat
10020at3699	Duplicated	ptg000039l_path	164074	166757	+	560.2	322	https://v10-1.orthodb.org/?query=10020at3699	PQ-loop repeat
10021at3699	Complete	ptg000014l_path	37850231	37852857	+	733.9	331	https://v10-1.orthodb.org/?query=10021at3699	PTBPH1/PTBPH2, RNA recognition motif 1
10023at3699	Duplicated	ptg000006l_path	1033876	1032668	-	632.4	350	https://v10-1.orthodb.org/?query=10023at3699	F-box domain
10023at3699	Duplicated	ptg000017l_path	10095323	10094109	-	631.0	350	https://v10-1.orthodb.org/?query=10023at3699	F-box domain
10029at3699	Duplicated	ptg000045l_path	48948	50216	+	718.5	336	https://v10-1.orthodb.org/?query=10029at3699	Uncharacterized protein At4g37920
10029at3699	Duplicated	ptg000039l_path	52946	54232	+	717.2	336	https://v10-1.orthodb.org/?query=10029at3699	Uncharacterized protein At4g37920
10045at3699	Duplicated	ptg000024l_path	27449897	27452112	+	658.6	398	https://v10-1.orthodb.org/?query=10045at3699	ARM repeat superfamily protein
10045at3699	Duplicated	ptg000033l_path	2978023	2980234	+	657.5	398	https://v10-1.orthodb.org/?query=10045at3699	ARM repeat superfamily protein
10045at3699	Duplicated	ptg000001l_path	3488314	3486093	-	647.9	398	https://v10-1.orthodb.org/?query=10045at3699	ARM repeat superfamily protein
10047at3699	Duplicated	ptg000028l_path	30177429	30180634	+	929.2	606	https://v10-1.orthodb.org/?query=10047at3699	RNA recognition motif domain
10047at3699	Duplicated	ptg000025l_path	1697077	1693876	-	950.2	605	https://v10-1.orthodb.org/?query=10047at3699	RNA recognition motif domain
10048at3699	Duplicated	ptg000048l_path	411837	413048	+	730.0	349	https://v10-1.orthodb.org/?query=10048at3699	Plant organelle RNA recognition domain
10048at3699	Duplicated	ptg000007l_path	29144057	29142846	-	731.6	347	https://v10-1.orthodb.org/?query=10048at3699	Plant organelle RNA recognition domain
10048at3699	Duplicated	ptg000038l_path	863043	864254	+	726.9	347	https://v10-1.orthodb.org/?query=10048at3699	Plant organelle RNA recognition domain
10053at3699	Duplicated	ptg000024l_path	19349592	19351090	+	620.8	359	https://v10-1.orthodb.org/?query=10053at3699	GDSL esterase/lipase
10053at3699	Duplicated	ptg000023l_path	913938	912440	-	616.7	359	https://v10-1.orthodb.org/?query=10053at3699	GDSL esterase/lipase
10053at3699	Duplicated	ptg000001l_path	11357837	11356339	-	616.6	359	https://v10-1.orthodb.org/?query=10053at3699	GDSL esterase/lipase
10063at3699	Duplicated	ptg000006l_path	36549300	36551003	+	752.7	366	https://v10-1.orthodb.org/?query=10063at3699	Flavin-containing monooxygenase
10063at3699	Duplicated	ptg000013l_path	5396861	5385880	-	751.6	366	https://v10-1.orthodb.org/?query=10063at3699	Flavin-containing monooxygenase
10071at3699	Complete	ptg000053l_path	377706	376413	-	644.1	339	https://v10-1.orthodb.org/?query=10071at3699	Equilibrative nucleoside transporter
10073at3699	Duplicated	ptg000025l_path	4045413	4043728	-	581.5	386	https://v10-1.orthodb.org/?query=10073at3699	Increased DNA methylation 2/3-like
10073at3699	Duplicated	ptg000028l_path	27787125	27788810	+	577.6	386	https://v10-1.orthodb.org/?query=10073at3699	Increased DNA methylation 2/3-like
10090at3699	Complete	ptg000017l_path	8602723	8599977	-	645.7	366	https://v10-1.orthodb.org/?query=10090at3699	Endonuclease/exonuclease/phosphatase
10099at3699	Complete	ptg000017l_path	3437581	3439369	+	604.3	339	https://v10-1.orthodb.org/?query=10099at3699	Protein of unknown function DUF829, TMEM53
10104at3699	Duplicated	ptg000015l_path	3738396	3742967	+	628.2	331	https://v10-1.orthodb.org/?query=10104at3699	Gibberellic acid methyltransferase 2
10104at3699	Duplicated	ptg002658l_path	179066	173697	-	628.0	331	https://v10-1.orthodb.org/?query=10104at3699	Gibberellic acid methyltransferase 2
10106at3699	Duplicated	ptg000034l_path	19242735	19240810	-	649.6	350	https://v10-1.orthodb.org/?query=10106at3699	Glycoside hydrolase family 18, catalytic domain
10106at3699	Duplicated	ptg000016l_path	32958487	32956562	-	647.1	350	https://v10-1.orthodb.org/?query=10106at3699	Glycoside hydrolase family 18, catalytic domain
10106at3699	Duplicated	ptg000032l_path	6883742	6881817	-	646.8	350	https://v10-1.orthodb.org/?query=10106at3699	Glycoside hydrolase family 18, catalytic domain
10108at3699	Complete	ptg000017l_path	8087604	8085219	-	707.1	344	https://v10-1.orthodb.org/?query=10108at3699	Protein kinase domain
10120at3699	Duplicated	ptg000017l_path	9320933	9322800	+	652.9	391	https://v10-1.orthodb.org/?query=10120at3699	Protein of unknown function DUF936, plant
10120at3699	Duplicated	ptg000006l_path	271513	273372	+	640.5	391	https://v10-1.orthodb.org/?query=10120at3699	Protein of unknown function DUF936, plant
10121at3699	Duplicated	ptg000007l_path	25497668	25501016	+	754.7	449	https://v10-1.orthodb.org/?query=10121at3699	Myosin
10121at3699	Duplicated	ptg000009l_path	29406396	29409753	+	753.5	449	https://v10-1.orthodb.org/?query=10121at3699	Myosin
10121at3699	Duplicated	ptg000001l_path	1831075	1834402	+	730.4	449	https://v10-1.orthodb.org/?query=10121at3699	Myosin
10121at3699	Duplicated	ptg000033l_path	4738139	4734788	-	715.1	449	https://v10-1.orthodb.org/?query=10121at3699	Myosin
10126at3699	Duplicated	ptg000022l_path	1166388	1169308	+	562.3	293	https://v10-1.orthodb.org/?query=10126at3699	Guanine nucleotide binding protein (G-protein), alpha subunit
10126at3699	Duplicated	ptg000008l_path	1104261	1107155	+	560.2	293	https://v10-1.orthodb.org/?query=10126at3699	Guanine nucleotide binding protein (G-protein), alpha subunit
10128at3699	Duplicated	ptg000013l_path	38004592	38001531	-	630.8	338	https://v10-1.orthodb.org/?query=10128at3699	Protein trichome birefringence-like 13
10128at3699	Duplicated	ptg000006l_path	5717168	5720218	+	543.8	338	https://v10-1.orthodb.org/?query=10128at3699	Protein trichome birefringence-like 13
10133at3699	Complete	ptg000014l_path	32892781	32890433	-	710.9	368	https://v10-1.orthodb.org/?query=10133at3699	Ankyrin repeat-containing domain
10148at3699	Complete	ptg000019l_path	308436	307032	-	582.4	350	https://v10-1.orthodb.org/?query=10148at3699	Transcription factor GRAS
10162at3699	Duplicated	ptg000012l_path	5357445	5347510	-	621.3	340	https://v10-1.orthodb.org/?query=10162at3699	Riboflavin kinase domain, bacterial/eukaryotic
10162at3699	Duplicated	ptg000004l_path	5388691	5386768	-	603.0	340	https://v10-1.orthodb.org/?query=10162at3699	Riboflavin kinase domain, bacterial/eukaryotic
10171at3699	Duplicated	ptg000016l_path	28704234	28706291	+	647.1	424	https://v10-1.orthodb.org/?query=10171at3699	Zinc finger, RING-type
10171at3699	Duplicated	ptg000032l_path	2778767	2780839	+	647.1	424	https://v10-1.orthodb.org/?query=10171at3699	Zinc finger, RING-type
10171at3699	Duplicated	ptg000034l_path	15096591	15098663	+	637.1	424	https://v10-1.orthodb.org/?query=10171at3699	Zinc finger, RING-type
10173at3699	Duplicated	ptg000024l_path	19100281	19102549	+	728.4	332	https://v10-1.orthodb.org/?query=10173at3699	Chloroplast RNA binding protein
10173at3699	Duplicated	ptg000023l_path	1132902	1130648	-	658.9	332	https://v10-1.orthodb.org/?query=10173at3699	Chloroplast RNA binding protein
10173at3699	Duplicated	ptg000002l_path	42197328	42199455	+	737.0	331	https://v10-1.orthodb.org/?query=10173at3699	Chloroplast RNA binding protein
10173at3699	Duplicated	ptg000053l_path	1219911	1217783	-	734.7	331	https://v10-1.orthodb.org/?query=10173at3699	Chloroplast RNA binding protein
10173at3699	Duplicated	ptg000001l_path	11605992	11603726	-	726.7	331	https://v10-1.orthodb.org/?query=10173at3699	Chloroplast RNA binding protein
10176at3699	Duplicated	ptg000039l_path	1137134	1139913	+	580.9	292	https://v10-1.orthodb.org/?query=10176at3699	WD40 repeat
10176at3699	Duplicated	ptg000045l_path	1131845	1134274	+	558.6	292	https://v10-1.orthodb.org/?query=10176at3699	WD40 repeat
10178at3699	Duplicated	ptg000013l_path	2673188	2671762	-	619.7	335	https://v10-1.orthodb.org/?query=10178at3699	PPM-type phosphatase domain
10178at3699	Duplicated	ptg000006l_path	39231093	39232519	+	619.6	335	https://v10-1.orthodb.org/?query=10178at3699	PPM-type phosphatase domain
10178at3699	Duplicated	ptg000006l_path	42544386	42546200	+	556.4	323	https://v10-1.orthodb.org/?query=10178at3699	PPM-type phosphatase domain
10178at3699	Duplicated	ptg000046l_path	4057	2243	-	556.4	323	https://v10-1.orthodb.org/?query=10178at3699	PPM-type phosphatase domain
10182at3699	Duplicated	ptg000022l_path	4120222	4118451	-	770.0	372	https://v10-1.orthodb.org/?query=10182at3699	DNA photolyase, N-terminal
10182at3699	Duplicated	ptg000008l_path	3850234	3848463	-	765.7	372	https://v10-1.orthodb.org/?query=10182at3699	DNA photolyase, N-terminal
10184at3699	Duplicated	ptg000034l_path	17354015	17351663	-	690.9	362	https://v10-1.orthodb.org/?query=10184at3699	Membrane  insertase YidC/ALB3/OXA1/COX18
10184at3699	Duplicated	ptg000032l_path	4975017	4972677	-	689.5	362	https://v10-1.orthodb.org/?query=10184at3699	Membrane  insertase YidC/ALB3/OXA1/COX18
10184at3699	Duplicated	ptg000016l_path	30980919	30978610	-	689.1	362	https://v10-1.orthodb.org/?query=10184at3699	Membrane  insertase YidC/ALB3/OXA1/COX18
10188at3699	Duplicated	ptg000034l_path	12875912	12877931	+	899.1	390	https://v10-1.orthodb.org/?query=10188at3699	Peptide chain release factor
10188at3699	Duplicated	ptg000032l_path	576630	578661	+	895.3	390	https://v10-1.orthodb.org/?query=10188at3699	Peptide chain release factor
10188at3699	Duplicated	ptg000016l_path	26411543	26413564	+	855.4	390	https://v10-1.orthodb.org/?query=10188at3699	Peptide chain release factor
10202at3699	Missing
10209at3699	Complete	ptg000014l_path	26437600	26439042	+	766.7	400	https://v10-1.orthodb.org/?query=10209at3699	Major facilitator superfamily
10212at3699	Complete	ptg000002l_path	39833361	39831300	-	576.8	370	https://v10-1.orthodb.org/?query=10212at3699	Immunoglobulin E-set
10216at3699	Duplicated	ptg000028l_path	30949810	30950994	+	654.1	321	https://v10-1.orthodb.org/?query=10216at3699	Plant organelle RNA recognition domain
10216at3699	Duplicated	ptg000025l_path	915803	914619	-	654.0	321	https://v10-1.orthodb.org/?query=10216at3699	Plant organelle RNA recognition domain
10220at3699	Duplicated	ptg000015l_path	4305327	4303601	-	712.8	350	https://v10-1.orthodb.org/?query=10220at3699	Trichome birefringence-like 45/PMR5
10220at3699	Duplicated	ptg002682l_path	8066	9806	+	711.9	350	https://v10-1.orthodb.org/?query=10220at3699	Trichome birefringence-like 45/PMR5
10220at3699	Duplicated	ptg002684l_path	41892	43632	+	711.9	350	https://v10-1.orthodb.org/?query=10220at3699	Trichome birefringence-like 45/PMR5
10220at3699	Duplicated	ptg002709l_path	21657	23397	+	711.9	350	https://v10-1.orthodb.org/?query=10220at3699	Trichome birefringence-like 45/PMR5
10220at3699	Duplicated	ptg002704l_path	8011	9699	+	708.6	350	https://v10-1.orthodb.org/?query=10220at3699	Trichome birefringence-like 45/PMR5
10222at3699	Complete	ptg000014l_path	36307546	36310619	+	581.3	355	https://v10-1.orthodb.org/?query=10222at3699	GHMP kinase, C-terminal domain
10224at3699	Complete	ptg000015l_path	7025752	7024101	-	556.5	343	https://v10-1.orthodb.org/?query=10224at3699	F-box domain
10232at3699	Duplicated	ptg000014l_path	26327511	26325185	-	644.7	379	https://v10-1.orthodb.org/?query=10232at3699	NHL repeat
10232at3699	Duplicated	ptg000015l_path	38872976	38870650	-	644.7	379	https://v10-1.orthodb.org/?query=10232at3699	NHL repeat
10240at3699	Duplicated	ptg000015l_path	2539875	2537951	-	677.9	345	https://v10-1.orthodb.org/?query=10240at3699	Strictosidine synthase
10240at3699	Duplicated	ptg002654l_path	188219	190143	+	677.6	345	https://v10-1.orthodb.org/?query=10240at3699	Strictosidine synthase
10245at3699	Duplicated	ptg000032l_path	4110709	4109207	-	673.4	384	https://v10-1.orthodb.org/?query=10245at3699	Transcription factor GRAS
10245at3699	Duplicated	ptg000034l_path	16451330	16449828	-	672.9	384	https://v10-1.orthodb.org/?query=10245at3699	Transcription factor GRAS
10245at3699	Duplicated	ptg000016l_path	30050701	30049199	-	675.0	383	https://v10-1.orthodb.org/?query=10245at3699	Transcription factor GRAS
10247at3699	Duplicated	ptg000039l_path	690184	687554	-	745.4	409	https://v10-1.orthodb.org/?query=10247at3699	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
10247at3699	Duplicated	ptg000045l_path	659929	657285	-	737.5	409	https://v10-1.orthodb.org/?query=10247at3699	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
10247at3699	Duplicated	ptg000012l_path	1946664	1943825	-	705.1	391	https://v10-1.orthodb.org/?query=10247at3699	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
10250at3699	Duplicated	ptg000016l_path	27869278	27871344	+	673.7	340	https://v10-1.orthodb.org/?query=10250at3699	Spo11/DNA topoisomerase VI subunit A
10250at3699	Duplicated	ptg000032l_path	1822256	1824281	+	671.3	340	https://v10-1.orthodb.org/?query=10250at3699	Spo11/DNA topoisomerase VI subunit A
10250at3699	Duplicated	ptg000034l_path	14192119	14194186	+	668.8	340	https://v10-1.orthodb.org/?query=10250at3699	Spo11/DNA topoisomerase VI subunit A
10252at3699	Duplicated	ptg000045l_path	1331032	1333110	+	573.8	326	https://v10-1.orthodb.org/?query=10252at3699	PPM-type phosphatase domain
10252at3699	Duplicated	ptg000039l_path	1369847	1371952	+	567.0	326	https://v10-1.orthodb.org/?query=10252at3699	PPM-type phosphatase domain
10255at3699	Complete	ptg000014l_path	37419867	37417656	-	546.3	309	https://v10-1.orthodb.org/?query=10255at3699	Peroxisome biogenesis protein 12
10256at3699	Duplicated	ptg000028l_path	30679027	30680556	+	658.2	322	https://v10-1.orthodb.org/?query=10256at3699	Mitogen-activated protein kinase
10256at3699	Duplicated	ptg000025l_path	1173874	1172297	-	656.0	322	https://v10-1.orthodb.org/?query=10256at3699	Mitogen-activated protein kinase
10257at3699	Duplicated	ptg000004l_path	1464607	1466312	+	747.0	325	https://v10-1.orthodb.org/?query=10257at3699	NmrA-like domain
10257at3699	Duplicated	ptg000012l_path	1308665	1310347	+	747.0	325	https://v10-1.orthodb.org/?query=10257at3699	NmrA-like domain
10257at3699	Duplicated	ptg000003l_path	1447209	1448911	+	721.8	325	https://v10-1.orthodb.org/?query=10257at3699	NmrA-like domain
10269at3699	Duplicated	ptg000011l_path	5391308	5394543	+	695.8	541	https://v10-1.orthodb.org/?query=10269at3699	GBF-interacting protein 1
10269at3699	Duplicated	ptg000008l_path	8505643	8502368	-	673.5	541	https://v10-1.orthodb.org/?query=10269at3699	GBF-interacting protein 1
10269at3699	Duplicated	ptg000002l_path	3839138	3836079	-	726.8	538	https://v10-1.orthodb.org/?query=10269at3699	GBF-interacting protein 1
10269at3699	Duplicated	ptg000012l_path	11281590	11278533	-	715.0	538	https://v10-1.orthodb.org/?query=10269at3699	GBF-interacting protein 1
10273at3699	Duplicated	ptg000026l_path	387623	386129	-	713.9	327	https://v10-1.orthodb.org/?query=10273at3699	Harbinger transposase-derived nuclease domain
10273at3699	Duplicated	ptg000006l_path	44346542	44348036	+	712.8	327	https://v10-1.orthodb.org/?query=10273at3699	Harbinger transposase-derived nuclease domain
10278at3699	Duplicated	ptg000038l_path	364784	362658	-	529.4	289	https://v10-1.orthodb.org/?query=10278at3699	GDSL lipase/esterase
10278at3699	Duplicated	ptg000060l_path	382673	380521	-	527.6	289	https://v10-1.orthodb.org/?query=10278at3699	GDSL lipase/esterase
10283at3699	Duplicated	ptg000013l_path	40708651	40707500	-	696.0	354	https://v10-1.orthodb.org/?query=10283at3699	Leucine-rich repeat
10283at3699	Duplicated	ptg000006l_path	2709398	2710549	+	694.0	354	https://v10-1.orthodb.org/?query=10283at3699	Leucine-rich repeat
10284at3699	Duplicated	ptg000009l_path	29269947	29268451	-	633.4	348	https://v10-1.orthodb.org/?query=10284at3699	FAD/NAD(P)-binding domain superfamily
10284at3699	Duplicated	ptg000007l_path	25356856	25355360	-	629.5	348	https://v10-1.orthodb.org/?query=10284at3699	FAD/NAD(P)-binding domain superfamily
10291at3699	Duplicated	ptg002683l_path	2334	1150	-	612.4	335	https://v10-1.orthodb.org/?query=10291at3699	NAD-dependent epimerase/dehydratase
10291at3699	Duplicated	ptg002713l_path	20664	21848	+	612.4	335	https://v10-1.orthodb.org/?query=10291at3699	NAD-dependent epimerase/dehydratase
10291at3699	Duplicated	ptg000015l_path	4348833	4350014	+	610.9	335	https://v10-1.orthodb.org/?query=10291at3699	NAD-dependent epimerase/dehydratase
10293at3699	Duplicated	ptg002652l_path	148591	143163	-	517.8	339	https://v10-1.orthodb.org/?query=10293at3699	Mitochondrial fission protein ELM1-like
10293at3699	Duplicated	ptg000001l_path	614115	620367	+	517.7	339	https://v10-1.orthodb.org/?query=10293at3699	Mitochondrial fission protein ELM1-like
10293at3699	Duplicated	ptg000033l_path	5980461	5975450	-	516.3	339	https://v10-1.orthodb.org/?query=10293at3699	Mitochondrial fission protein ELM1-like
10295at3699	Duplicated	ptg000016l_path	22893128	22889984	-	553.6	335	https://v10-1.orthodb.org/?query=10295at3699	At1g65900/F12P19_7
10295at3699	Duplicated	ptg000034l_path	9416975	9413833	-	553.2	335	https://v10-1.orthodb.org/?query=10295at3699	At1g65900/F12P19_7
10296at3699	Duplicated	ptg000012l_path	11260867	11262657	+	698.7	327	https://v10-1.orthodb.org/?query=10296at3699	Pyridoxal-phosphate dependent enzyme
10296at3699	Duplicated	ptg000002l_path	3812168	3813958	+	696.8	327	https://v10-1.orthodb.org/?query=10296at3699	Pyridoxal-phosphate dependent enzyme
10298at3699	Duplicated	ptg000039l_path	1209419	1207267	-	671.2	343	https://v10-1.orthodb.org/?query=10298at3699	Peptide chain release factor
10298at3699	Duplicated	ptg000045l_path	1192701	1190560	-	670.2	342	https://v10-1.orthodb.org/?query=10298at3699	Peptide chain release factor
10299at3699	Complete	ptg000015l_path	7814918	7813474	-	646.1	310	https://v10-1.orthodb.org/?query=10299at3699	Actin family
10305at3699	Duplicated	ptg000007l_path	26447143	26448526	+	697.2	361	https://v10-1.orthodb.org/?query=10305at3699	Equilibrative nucleoside transporter
10305at3699	Duplicated	ptg000048l_path	2705494	2704114	-	697.2	361	https://v10-1.orthodb.org/?query=10305at3699	Equilibrative nucleoside transporter
