id,window,forward_repeat_number,reverse_repeat_number,telomeric_repeat
group2,114490000,2,2,TTAGGG
group2,114500000,2,2,TTAGGG
group2,114510000,1,0,TTAGGG
group2,114520000,0,4,TTAGGG
group2,114530000,6,3,TTAGGG
group2,114540000,2,2,TTAGGG
group2,114550000,0,3,TTAGGG
group2,114560000,1,4,TTAGGG
group2,114570000,1,2,TTAGGG
group2,114580000,3,0,TTAGGG
group2,114590000,0,0,TTAGGG
group2,114600000,1,1,TTAGGG
group2,114610000,1,2,TTAGGG
group2,114620000,3,2,TTAGGG
group2,114630000,0,0,TTAGGG
group2,114640000,0,1,TTAGGG
group2,114650000,2,0,TTAGGG
group2,114660000,3,4,TTAGGG
group2,114670000,4,2,TTAGGG
group2,114680000,3,2,TTAGGG
group2,114690000,2,8,TTAGGG
group2,114700000,0,0,TTAGGG
group2,114710000,0,0,TTAGGG
group2,114720000,0,1,TTAGGG
group2,114730000,0,0,TTAGGG
group2,114740000,4,0,TTAGGG
group2,114750000,2,0,TTAGGG
group2,114760000,2,1,TTAGGG
group2,114770000,2,3,TTAGGG
group2,114780000,0,1,TTAGGG
group2,114790000,3,3,TTAGGG
group2,114800000,1,3,TTAGGG
group2,114810000,1,2,TTAGGG
group2,114820000,2,3,TTAGGG
group2,114830000,2,1,TTAGGG
group2,114840000,1,0,TTAGGG
group2,114850000,2,4,TTAGGG
group2,114860000,4,0,TTAGGG
group2,114870000,0,1,TTAGGG
group2,114880000,2,2,TTAGGG
group2,114890000,2,5,TTAGGG
group2,114900000,4,8,TTAGGG
group2,114910000,1,4,TTAGGG
group2,114920000,1,3,TTAGGG
group2,114930000,2,3,TTAGGG
group2,114940000,0,0,TTAGGG
group2,114950000,2,4,TTAGGG
group2,114960000,4,4,TTAGGG
group2,114970000,1,1,TTAGGG
group2,114980000,1,3,TTAGGG
group2,114990000,2,5,TTAGGG
group2,115000000,1,4,TTAGGG
group2,115010000,2,0,TTAGGG
group2,115020000,0,1,TTAGGG
group2,115030000,0,1,TTAGGG
group2,115040000,0,2,TTAGGG
group2,115050000,3,1,TTAGGG
group2,115060000,0,0,TTAGGG
group2,115070000,2,1,TTAGGG
group2,115080000,0,0,TTAGGG
group2,115090000,2,1,TTAGGG
group2,115100000,0,0,TTAGGG
group2,115110000,6,0,TTAGGG
group2,115120000,0,1,TTAGGG
group2,115130000,2,3,TTAGGG
group2,115140000,1,0,TTAGGG
group2,115150000,4,3,TTAGGG
group2,115160000,1,2,TTAGGG
group2,115170000,0,3,TTAGGG
group2,115180000,0,3,TTAGGG
group2,115190000,1,1,TTAGGG
group2,115200000,1,2,TTAGGG
group2,115210000,1,2,TTAGGG
group2,115220000,1,0,TTAGGG
group2,115230000,1,3,TTAGGG
group2,115240000,1,2,TTAGGG
group2,115250000,1,0,TTAGGG
group2,115260000,1,3,TTAGGG
group2,115270000,2,3,TTAGGG
group2,115280000,1,0,TTAGGG
group2,115290000,0,3,TTAGGG
group2,115300000,3,2,TTAGGG
group2,115310000,0,4,TTAGGG
group2,115320000,2,0,TTAGGG
group2,115330000,1,4,TTAGGG
group2,115340000,1,2,TTAGGG
group2,115350000,2,1,TTAGGG
group2,115360000,1,4,TTAGGG
group2,115370000,1,2,TTAGGG
group2,115380000,2,3,TTAGGG
group2,115390000,3,2,TTAGGG
group2,115400000,1,4,TTAGGG
group2,115410000,3,3,TTAGGG
group2,115420000,1,1,TTAGGG
group2,115430000,1,3,TTAGGG
group2,115440000,2,4,TTAGGG
group2,115450000,1,1,TTAGGG
group2,115460000,1,2,TTAGGG
group2,115470000,2,5,TTAGGG
group2,115480000,0,2,TTAGGG
group2,115490000,4,5,TTAGGG
group2,115500000,2,0,TTAGGG
group2,115510000,2,0,TTAGGG
group2,115520000,5,3,TTAGGG
group2,115530000,2,0,TTAGGG
group2,115540000,6,18,TTAGGG
group2,115550000,2,0,TTAGGG
group2,115560000,2,19,TTAGGG
group2,115570000,2,0,TTAGGG
group2,115580000,2,18,TTAGGG
group2,115590000,4,2,TTAGGG
group2,115600000,2,0,TTAGGG
group2,115610000,2,18,TTAGGG
group2,115620000,3,0,TTAGGG
group2,115630000,2,19,TTAGGG
group2,115640000,3,2,TTAGGG
group2,115650000,3,14,TTAGGG
group2,115660000,3,5,TTAGGG
group2,115670000,3,1,TTAGGG
group2,115680000,3,19,TTAGGG
group2,115690000,4,2,TTAGGG
group2,115700000,1,1,TTAGGG
group2,115710000,3,15,TTAGGG
group2,115720000,3,5,TTAGGG
group2,115730000,3,1,TTAGGG
group2,115740000,3,3,TTAGGG
group2,115750000,3,1,TTAGGG
group2,115760000,3,0,TTAGGG
group2,115770000,1,1,TTAGGG
group2,115780000,2,1,TTAGGG
group2,115790000,3,3,TTAGGG
group2,115800000,3,1,TTAGGG
group2,115810000,2,0,TTAGGG
group2,115820000,1,1,TTAGGG
group2,115830000,2,1,TTAGGG
group2,115840000,2,1,TTAGGG
group2,115850000,2,2,TTAGGG
group2,115860000,1,2,TTAGGG
group2,115870000,0,2,TTAGGG
group2,115880000,1,2,TTAGGG
group2,115890000,2,0,TTAGGG
group2,115900000,2,1,TTAGGG
group2,115910000,3,2,TTAGGG
group2,115920000,1,2,TTAGGG
group2,115930000,1,1,TTAGGG
group2,115940000,2,1,TTAGGG
group2,115950000,2,5,TTAGGG
group2,115960000,1,2,TTAGGG
group2,115970000,2,1,TTAGGG
group2,115980000,2,5,TTAGGG
group2,115990000,0,1,TTAGGG
group2,116000000,4,3,TTAGGG
group2,116010000,5,0,TTAGGG
group2,116020000,1,3,TTAGGG
group2,116030000,2,2,TTAGGG
group2,116040000,1,5,TTAGGG
group2,116050000,2,2,TTAGGG
group2,116060000,1,2,TTAGGG
group2,116070000,1,0,TTAGGG
group2,116080000,3,4,TTAGGG
group2,116090000,1,1,TTAGGG
group2,116100000,0,5,TTAGGG
group2,116110000,3,1,TTAGGG
group2,116120000,1,3,TTAGGG
group2,116130000,3,1,TTAGGG
group2,116140000,0,0,TTAGGG
group2,116150000,3,0,TTAGGG
group2,116160000,3,2,TTAGGG
group2,116170000,1,3,TTAGGG
group2,116180000,3,1,TTAGGG
group2,116190000,0,1,TTAGGG
group2,116200000,4,2,TTAGGG
group2,116210000,0,0,TTAGGG
group2,116220000,4,1,TTAGGG
group2,116230000,1,0,TTAGGG
group2,116240000,3,0,TTAGGG
group2,116250000,1,2,TTAGGG
group2,116260000,1,3,TTAGGG
group2,116270000,0,1,TTAGGG
group2,116280000,0,0,TTAGGG
group2,116290000,3,1,TTAGGG
group2,116300000,2,3,TTAGGG
group2,116310000,2,5,TTAGGG
group2,116320000,5,3,TTAGGG
group2,116330000,3,1,TTAGGG
group2,116340000,2,2,TTAGGG
group2,116350000,1,1,TTAGGG
group2,116360000,0,0,TTAGGG
group2,116370000,1,1,TTAGGG
group2,116380000,3,0,TTAGGG
group2,116390000,1,1,TTAGGG
group2,116400000,0,0,TTAGGG
group2,116410000,3,0,TTAGGG
group2,116420000,2,3,TTAGGG
group2,116430000,2,6,TTAGGG
group2,116440000,3,3,TTAGGG
group2,116450000,5,0,TTAGGG
group2,116460000,3,1,TTAGGG
group2,116470000,5,2,TTAGGG
group2,116480000,3,1,TTAGGG
group2,116490000,2,1,TTAGGG
group2,116500000,1,0,TTAGGG
group2,116510000,3,1,TTAGGG
group2,116520000,2,0,TTAGGG
group2,116530000,1,1,TTAGGG
group2,116540000,3,1,TTAGGG
group2,116550000,2,0,TTAGGG
group2,116560000,1,2,TTAGGG
group2,116570000,1,4,TTAGGG
group2,116580000,1,0,TTAGGG
group2,116590000,1,5,TTAGGG
group2,116600000,1,0,TTAGGG
group2,116610000,1,5,TTAGGG
group2,116620000,3,1,TTAGGG
group2,116630000,2,3,TTAGGG
group2,116640000,4,1,TTAGGG
group2,116650000,0,1,TTAGGG
group2,116660000,1,1,TTAGGG
group2,116670000,2,2,TTAGGG
group2,116680000,2,3,TTAGGG
group2,116690000,2,2,TTAGGG
group2,116700000,2,1,TTAGGG
group2,116710000,0,0,TTAGGG
group2,116720000,2,1,TTAGGG
group2,116730000,0,3,TTAGGG
group2,116740000,2,2,TTAGGG
group2,116750000,3,0,TTAGGG
group2,116760000,1,2,TTAGGG
group2,116770000,0,1,TTAGGG
group2,116780000,1,1,TTAGGG
group2,116790000,1,3,TTAGGG
group2,116800000,4,1,TTAGGG
group2,116810000,0,2,TTAGGG
group2,116820000,1,3,TTAGGG
group2,116830000,1,1,TTAGGG
group2,116840000,1,1,TTAGGG
group2,116850000,2,0,TTAGGG
group2,116860000,2,2,TTAGGG
group2,116870000,2,0,TTAGGG
group2,116880000,2,2,TTAGGG
group2,116890000,2,3,TTAGGG
group2,116900000,0,2,TTAGGG
group2,116910000,1,2,TTAGGG
group2,116920000,1,0,TTAGGG
group2,116930000,2,0,TTAGGG
group2,116940000,7,3,TTAGGG
group2,116950000,2,2,TTAGGG
group2,116960000,1,3,TTAGGG
group2,116970000,1,3,TTAGGG
group2,116980000,0,1,TTAGGG
group2,116990000,4,1,TTAGGG
group2,117000000,4,0,TTAGGG
group2,117010000,2,3,TTAGGG
group2,117020000,0,2,TTAGGG
group2,117030000,1,1,TTAGGG
group2,117040000,3,1,TTAGGG
group2,117050000,4,0,TTAGGG
group2,117060000,2,3,TTAGGG
group2,117070000,0,2,TTAGGG
group2,117080000,1,2,TTAGGG
group2,117090000,3,0,TTAGGG
group2,117100000,3,1,TTAGGG
group2,117110000,0,5,TTAGGG
group2,117120000,1,2,TTAGGG
group2,117130000,5,0,TTAGGG
group2,117140000,4,0,TTAGGG
group2,117150000,1,4,TTAGGG
group2,117160000,3,0,TTAGGG
group2,117170000,2,1,TTAGGG
group2,117180000,2,3,TTAGGG
group2,117190000,4,3,TTAGGG
group2,117200000,2,0,TTAGGG
group2,117210000,1,1,TTAGGG
group2,117220000,1,1,TTAGGG
group2,117230000,2,1,TTAGGG
group2,117240000,2,5,TTAGGG
group2,117250000,0,1,TTAGGG
group2,117260000,1,3,TTAGGG
group2,117270000,5,2,TTAGGG
group2,117280000,1,5,TTAGGG
group2,117290000,1,1,TTAGGG
group2,117300000,6,0,TTAGGG
group2,117310000,2,0,TTAGGG
group2,117320000,2,4,TTAGGG
group2,117330000,3,3,TTAGGG
group2,117340000,3,0,TTAGGG
group2,117350000,1,2,TTAGGG
group2,117360000,1,1,TTAGGG
group2,117370000,2,1,TTAGGG
group2,117380000,1,5,TTAGGG
group2,117390000,1,1,TTAGGG
group2,117400000,5,3,TTAGGG
group2,117410000,5,6,TTAGGG
group2,117420000,0,2,TTAGGG
group2,117430000,3,0,TTAGGG
group2,117440000,2,2,TTAGGG
group2,117450000,0,0,TTAGGG
group2,117460000,5,0,TTAGGG
group2,117470000,4,2,TTAGGG
group2,117480000,2,3,TTAGGG
group2,117490000,3,0,TTAGGG
group2,117500000,2,1,TTAGGG
group2,117510000,3,3,TTAGGG
group2,117520000,2,4,TTAGGG
group2,117530000,0,5,TTAGGG
group2,117540000,5,0,TTAGGG
group2,117550000,4,2,TTAGGG
group2,117560000,1,4,TTAGGG
group2,117570000,1,2,TTAGGG
group2,117580000,0,3,TTAGGG
group2,117590000,2,2,TTAGGG
group2,117600000,2,1,TTAGGG
group2,117610000,0,4,TTAGGG
group2,117620000,6,4,TTAGGG
group2,117630000,1,4,TTAGGG
group2,117640000,5,4,TTAGGG
group2,117650000,3,2,TTAGGG
group2,117660000,4,6,TTAGGG
group2,117670000,3,1,TTAGGG
group2,117680000,0,3,TTAGGG
group2,117690000,2,0,TTAGGG
group2,117700000,3,0,TTAGGG
group2,117710000,0,3,TTAGGG
group2,117720000,1,2,TTAGGG
group2,117730000,2,1,TTAGGG
group2,117740000,0,2,TTAGGG
group2,117750000,2,2,TTAGGG
group2,117760000,4,2,TTAGGG
group2,117770000,4,3,TTAGGG
group2,117780000,2,0,TTAGGG
group2,117790000,2,1,TTAGGG
group2,117800000,0,2,TTAGGG
group2,117810000,1,4,TTAGGG
group2,117820000,4,2,TTAGGG
group2,117830000,2,2,TTAGGG
group2,117840000,2,4,TTAGGG
group2,117850000,1,3,TTAGGG
group2,117860000,3,3,TTAGGG
group2,117870000,4,6,TTAGGG
group2,117880000,3,4,TTAGGG
group2,117890000,1,1,TTAGGG
group2,117900000,2,4,TTAGGG
group2,117910000,2,1,TTAGGG
group2,117920000,1,3,TTAGGG
group2,117930000,1,1,TTAGGG
group2,117940000,0,2,TTAGGG
group2,117950000,3,0,TTAGGG
group2,117960000,1,1,TTAGGG
group2,117970000,4,2,TTAGGG
group2,117980000,1,2,TTAGGG
group2,117990000,3,2,TTAGGG
group2,118000000,4,4,TTAGGG
group2,118010000,4,6,TTAGGG
group2,118020000,1,4,TTAGGG
group2,118030000,4,5,TTAGGG
group2,118040000,2,1,TTAGGG
group2,118050000,3,4,TTAGGG
group2,118060000,1,3,TTAGGG
group2,118070000,4,6,TTAGGG
group2,118080000,3,3,TTAGGG
group2,118090000,3,3,TTAGGG
group2,118100000,1,4,TTAGGG
group2,118110000,1,1,TTAGGG
group2,118120000,2,4,TTAGGG
group2,118130000,2,2,TTAGGG
group2,118140000,1,3,TTAGGG
group2,118150000,1,1,TTAGGG
group2,118160000,0,2,TTAGGG
group2,118170000,2,1,TTAGGG
group2,118180000,1,4,TTAGGG
group2,118190000,2,2,TTAGGG
group2,118200000,1,1,TTAGGG
group2,118210000,1,6,TTAGGG
group2,118220000,2,2,TTAGGG
group2,118230000,3,2,TTAGGG
group2,118240000,1,1,TTAGGG
group2,118250000,1,3,TTAGGG
group2,118260000,3,3,TTAGGG
group2,118270000,0,2,TTAGGG
group2,118280000,4,3,TTAGGG
group2,118290000,15,6,TTAGGG
group2,118300000,1,2,TTAGGG
group2,118310000,3,3,TTAGGG
group2,118320000,2,2,TTAGGG
group2,118330000,1,4,TTAGGG
group2,118340000,1,3,TTAGGG
group2,118350000,1,3,TTAGGG
group2,118360000,0,1,TTAGGG
group2,118370000,7,4,TTAGGG
group2,118380000,1,3,TTAGGG
group2,118390000,1,3,TTAGGG
group2,118400000,2,3,TTAGGG
group2,118410000,2,2,TTAGGG
group2,118420000,16,6,TTAGGG
group2,118430000,1,3,TTAGGG
group2,118440000,1,3,TTAGGG
group2,118450000,1,2,TTAGGG
group2,118460000,4,5,TTAGGG
group2,118470000,0,1,TTAGGG
group2,118480000,3,2,TTAGGG
group2,118490000,0,2,TTAGGG
group2,118500000,7,2,TTAGGG
group2,118510000,2,3,TTAGGG
group2,118520000,3,2,TTAGGG
group2,118530000,0,3,TTAGGG
group2,118540000,7,2,TTAGGG
group2,118550000,2,3,TTAGGG
group2,118560000,2,0,TTAGGG
group2,118570000,6,2,TTAGGG
group2,118580000,2,2,TTAGGG
group2,118590000,6,2,TTAGGG
group2,118600000,1,4,TTAGGG
group2,118610000,7,3,TTAGGG
group2,118620000,1,3,TTAGGG
group2,118630000,2,2,TTAGGG
group2,118640000,5,2,TTAGGG
group2,118650000,1,3,TTAGGG
group2,118660000,2,2,TTAGGG
group2,118670000,2,2,TTAGGG
group2,118680000,1,2,TTAGGG
group2,118690000,1,2,TTAGGG
group2,118700000,3,2,TTAGGG
group2,118710000,1,1,TTAGGG
group2,118720000,2,1,TTAGGG
group2,118730000,2,1,TTAGGG
group2,118740000,1,2,TTAGGG
group2,118750000,4,3,TTAGGG
group2,118760000,2,2,TTAGGG
group2,118770000,4,3,TTAGGG
group2,118780000,3,2,TTAGGG
group2,118790000,1,2,TTAGGG
group2,118800000,1,2,TTAGGG
group2,118810000,4,0,TTAGGG
group2,118820000,1,1,TTAGGG
group2,118830000,1,3,TTAGGG
group2,118840000,3,1,TTAGGG
group2,118850000,1,0,TTAGGG
group2,118860000,0,4,TTAGGG
group2,118870000,2,1,TTAGGG
group2,118880000,0,2,TTAGGG
group2,118890000,1,3,TTAGGG
group2,118900000,3,2,TTAGGG
group2,118910000,0,2,TTAGGG
group2,118920000,1,1,TTAGGG
group2,118930000,1,1,TTAGGG
group2,118940000,3,3,TTAGGG
group2,118950000,2,0,TTAGGG
group2,118960000,0,4,TTAGGG
group2,118970000,1,3,TTAGGG
group2,118980000,0,3,TTAGGG
group2,118990000,2,3,TTAGGG
group2,119000000,0,3,TTAGGG
group2,119010000,5,1,TTAGGG
group2,119020000,1,4,TTAGGG
group2,119030000,3,2,TTAGGG
group2,119040000,3,3,TTAGGG
group2,119050000,3,3,TTAGGG
group2,119060000,0,0,TTAGGG
group2,119070000,3,0,TTAGGG
group2,119080000,2,0,TTAGGG
group2,119090000,2,0,TTAGGG
group2,119100000,2,0,TTAGGG
group2,119110000,1,0,TTAGGG
group2,119120000,0,5,TTAGGG
group2,119130000,2,1,TTAGGG
group2,119140000,0,2,TTAGGG
group2,119150000,3,2,TTAGGG
group2,119160000,2,3,TTAGGG
group2,119170000,1,1,TTAGGG
group2,119180000,1,1,TTAGGG
group2,119190000,0,1,TTAGGG
group2,119200000,1,1,TTAGGG
group2,119210000,3,2,TTAGGG
group2,119220000,2,1,TTAGGG
group2,119230000,0,3,TTAGGG
group2,119240000,1,3,TTAGGG
group2,119250000,0,3,TTAGGG
group2,119260000,2,2,TTAGGG
group2,119270000,0,3,TTAGGG
group2,119280000,4,1,TTAGGG
group2,119290000,1,0,TTAGGG
group2,119300000,4,1,TTAGGG
group2,119310000,2,3,TTAGGG
group2,119320000,4,6,TTAGGG
group2,119330000,1,0,TTAGGG
group2,119340000,2,1,TTAGGG
group2,119350000,5,1,TTAGGG
group2,119360000,2,3,TTAGGG
group2,119370000,4,6,TTAGGG
group2,119380000,1,0,TTAGGG
group2,119390000,2,2,TTAGGG
group2,119400000,1,0,TTAGGG
group2,119410000,2,0,TTAGGG
group2,119420000,6,4,TTAGGG
group2,119430000,2,2,TTAGGG
group2,119440000,2,2,TTAGGG
group2,119450000,9,8,TTAGGG
group2,119460000,1,1,TTAGGG
group2,119470000,6,3,TTAGGG
group2,119480000,5,7,TTAGGG
group2,119490000,0,1,TTAGGG
group2,119500000,2,1,TTAGGG
group2,119510000,4,5,TTAGGG
group2,119520000,5,5,TTAGGG
group2,119530000,1,2,TTAGGG
group2,119540000,5,4,TTAGGG
group2,119550000,5,7,TTAGGG
group2,119560000,0,1,TTAGGG
group2,119570000,3,4,TTAGGG
group2,119580000,0,0,TTAGGG
group2,119590000,1,2,TTAGGG
group2,119600000,2,4,TTAGGG
group2,119610000,0,2,TTAGGG
group2,119620000,1,3,TTAGGG
group2,119630000,3,3,TTAGGG
group2,119640000,2,0,TTAGGG
group2,119650000,0,1,TTAGGG
group2,119660000,1,2,TTAGGG
group2,119670000,2,4,TTAGGG
group2,119680000,0,2,TTAGGG
group2,119690000,3,3,TTAGGG
group2,119700000,0,3,TTAGGG
group2,119710000,1,1,TTAGGG
group2,119720000,0,3,TTAGGG
group2,119730000,1,3,TTAGGG
group2,119740000,1,3,TTAGGG
group2,119750000,0,2,TTAGGG
group2,119760000,0,9,TTAGGG
group2,119770000,3,5,TTAGGG
group2,119780000,2,2,TTAGGG
group2,119790000,0,4,TTAGGG
group2,119800000,1,3,TTAGGG
group2,119810000,0,3,TTAGGG
group2,119820000,1,3,TTAGGG
group2,119830000,1,7,TTAGGG
group2,119840000,0,3,TTAGGG
group2,119850000,0,9,TTAGGG
group2,119860000,3,5,TTAGGG
group2,119870000,1,3,TTAGGG
group2,119880000,0,6,TTAGGG
group2,119890000,1,3,TTAGGG
group2,119900000,0,4,TTAGGG
group2,119910000,0,8,TTAGGG
group2,119920000,4,3,TTAGGG
group2,119930000,2,2,TTAGGG
group2,119940000,0,5,TTAGGG
group2,119950000,0,7,TTAGGG
group2,119960000,5,3,TTAGGG
group2,119970000,3,4,TTAGGG
group2,119980000,2,3,TTAGGG
group2,119990000,2,0,TTAGGG
group2,120000000,3,1,TTAGGG
group2,120010000,1,1,TTAGGG
group2,120020000,0,2,TTAGGG
group2,120030000,1,7,TTAGGG
group2,120040000,3,4,TTAGGG
group2,120050000,2,2,TTAGGG
group2,120060000,3,1,TTAGGG
group2,120070000,1,0,TTAGGG
group2,120080000,1,3,TTAGGG
group2,120090000,2,1,TTAGGG
group2,120100000,1,0,TTAGGG
group2,120110000,1,3,TTAGGG
group2,120120000,2,1,TTAGGG
group2,120130000,2,1,TTAGGG
group2,120140000,1,0,TTAGGG
group2,120150000,0,3,TTAGGG
group2,120160000,1,1,TTAGGG
group2,120170000,2,1,TTAGGG
group2,120180000,1,0,TTAGGG
group2,120190000,2,1,TTAGGG
group2,120200000,0,1,TTAGGG
group2,120210000,1,2,TTAGGG
group2,120220000,1,0,TTAGGG
group2,120230000,0,1,TTAGGG
group2,120240000,1,2,TTAGGG
group2,120250000,1,0,TTAGGG
group2,120260000,0,1,TTAGGG
group2,120270000,6,0,TTAGGG
group2,120280000,0,2,TTAGGG
group2,120290000,1,1,TTAGGG
group2,120300000,1,0,TTAGGG
group2,120310000,2,1,TTAGGG
group2,120320000,1,1,TTAGGG
group2,120330000,0,1,TTAGGG
group2,120340000,6,0,TTAGGG
group2,120350000,0,2,TTAGGG
group2,120360000,5,0,TTAGGG
group2,120370000,1,1,TTAGGG
group2,120380000,5,2,TTAGGG
group2,120390000,3,1,TTAGGG
group2,120400000,2,2,TTAGGG
group2,120410000,0,1,TTAGGG
group2,120420000,6,0,TTAGGG
group2,120430000,3,1,TTAGGG
group2,120440000,3,1,TTAGGG
group2,120450000,2,2,TTAGGG
group2,120460000,6,0,TTAGGG
group2,120470000,1,1,TTAGGG
group2,120480000,2,2,TTAGGG
group2,120490000,2,2,TTAGGG
group2,120500000,1,1,TTAGGG
group2,120510000,1,3,TTAGGG
group2,120520000,2,2,TTAGGG
group2,120530000,4,2,TTAGGG
group2,120540000,1,1,TTAGGG
group2,120550000,1,3,TTAGGG
group2,120560000,4,3,TTAGGG
group2,120570000,3,1,TTAGGG
group2,120580000,1,1,TTAGGG
group2,120590000,2,4,TTAGGG
group2,120600000,1,1,TTAGGG
group2,120610000,1,4,TTAGGG
group2,120620000,2,3,TTAGGG
group2,120630000,1,2,TTAGGG
group2,120640000,4,3,TTAGGG
group2,120650000,2,3,TTAGGG
group2,120660000,0,2,TTAGGG
group2,120670000,2,2,TTAGGG
group2,120680000,2,5,TTAGGG
group2,120690000,2,0,TTAGGG
group2,120700000,5,2,TTAGGG
group2,120710000,2,2,TTAGGG
group2,120720000,5,0,TTAGGG
group2,120730000,2,4,TTAGGG
group2,120740000,2,4,TTAGGG
group2,120750000,0,4,TTAGGG
group2,120760000,0,1,TTAGGG
group2,120770000,2,4,TTAGGG
group2,120780000,0,4,TTAGGG
group2,120790000,2,2,TTAGGG
group2,120800000,1,5,TTAGGG
group2,120810000,0,2,TTAGGG
group2,120820000,3,4,TTAGGG
group2,120830000,2,3,TTAGGG
group2,120840000,3,1,TTAGGG
group2,120850000,0,5,TTAGGG
group2,120860000,4,5,TTAGGG
group2,120870000,0,3,TTAGGG
group2,120880000,3,3,TTAGGG
group2,120890000,2,4,TTAGGG
group2,120900000,1,4,TTAGGG
group2,120910000,2,3,TTAGGG
group2,120920000,5,3,TTAGGG
group2,120930000,2,3,TTAGGG
group2,120940000,4,1,TTAGGG
group2,120950000,2,5,TTAGGG
group2,120960000,0,3,TTAGGG
group2,120970000,3,3,TTAGGG
group2,120980000,2,4,TTAGGG
group2,120990000,4,1,TTAGGG
group2,121000000,2,5,TTAGGG
group2,121010000,4,2,TTAGGG
group2,121020000,4,4,TTAGGG
group2,121030000,2,3,TTAGGG
group2,121040000,4,3,TTAGGG
group2,121050000,2,5,TTAGGG
group2,121060000,3,3,TTAGGG
group2,121070000,3,3,TTAGGG
group2,121080000,2,3,TTAGGG
group2,121090000,3,4,TTAGGG
group2,121100000,2,1,TTAGGG
group2,121110000,3,1,TTAGGG
group2,121120000,7,0,TTAGGG
group2,121130000,2,0,TTAGGG
group2,121140000,1,1,TTAGGG
group2,121150000,1,2,TTAGGG
group2,121160000,0,0,TTAGGG
group2,121170000,7,0,TTAGGG
group2,121180000,4,0,TTAGGG
group2,121190000,2,1,TTAGGG
group2,121200000,0,1,TTAGGG
group2,121210000,1,1,TTAGGG
group2,121220000,1,1,TTAGGG
group2,121230000,1,3,TTAGGG
group2,121240000,3,2,TTAGGG
group2,121250000,2,1,TTAGGG
group2,121260000,1,2,TTAGGG
group2,121270000,1,2,TTAGGG
group2,121280000,2,3,TTAGGG
group2,121290000,2,2,TTAGGG
group2,121300000,1,2,TTAGGG
group2,121310000,0,4,TTAGGG
group2,121320000,3,1,TTAGGG
group2,121330000,1,2,TTAGGG
group2,121340000,1,2,TTAGGG
group2,121350000,2,2,TTAGGG
group2,121360000,1,3,TTAGGG
group2,121370000,3,2,TTAGGG
group2,121380000,1,1,TTAGGG
group2,121390000,2,2,TTAGGG
group2,121400000,1,3,TTAGGG
group2,121410000,1,2,TTAGGG
group2,121420000,3,1,TTAGGG
group2,121430000,1,3,TTAGGG
group2,121440000,3,0,TTAGGG
group2,121450000,2,3,TTAGGG
group2,121460000,2,1,TTAGGG
group2,121470000,1,2,TTAGGG
group2,121480000,0,1,TTAGGG
group2,121490000,0,3,TTAGGG
group2,121500000,1,3,TTAGGG
group2,121510000,1,0,TTAGGG
group2,121520000,0,2,TTAGGG
group2,121530000,1,3,TTAGGG
group2,121540000,4,3,TTAGGG
group2,121550000,2,1,TTAGGG
group2,121560000,4,2,TTAGGG
group2,121570000,3,4,TTAGGG
group2,121580000,1,3,TTAGGG
group2,121590000,0,0,TTAGGG
group2,121600000,0,2,TTAGGG
group2,121610000,1,3,TTAGGG
group2,121620000,4,3,TTAGGG
group2,121630000,2,1,TTAGGG
group2,121640000,4,0,TTAGGG
group2,121650000,3,4,TTAGGG
group2,121660000,1,3,TTAGGG
group2,121670000,0,1,TTAGGG
group2,121680000,1,4,TTAGGG
group2,121690000,0,1,TTAGGG
group2,121700000,1,3,TTAGGG
group2,121710000,2,3,TTAGGG
group2,121720000,2,3,TTAGGG
group2,121730000,1,3,TTAGGG
group2,121740000,0,0,TTAGGG
group2,121750000,1,3,TTAGGG
group2,121760000,1,2,TTAGGG
group2,121770000,2,0,TTAGGG
group2,121780000,1,4,TTAGGG
group2,121790000,2,1,TTAGGG
group2,121800000,1,2,TTAGGG
group2,121810000,2,1,TTAGGG
group2,121820000,1,3,TTAGGG
group2,121830000,1,3,TTAGGG
group2,121840000,2,3,TTAGGG
group2,121850000,2,2,TTAGGG
group2,121860000,3,3,TTAGGG
group2,121870000,0,2,TTAGGG
group2,121880000,3,3,TTAGGG
group2,121890000,1,1,TTAGGG
group2,121900000,0,1,TTAGGG
group2,121910000,3,3,TTAGGG
group2,121920000,3,1,TTAGGG
group2,121930000,1,2,TTAGGG
group2,121940000,1,2,TTAGGG
group2,121950000,1,3,TTAGGG
group2,121960000,0,3,TTAGGG
group2,121970000,1,1,TTAGGG
group2,121980000,2,0,TTAGGG
group2,121990000,3,3,TTAGGG
group2,122000000,0,1,TTAGGG
group2,122010000,3,3,TTAGGG
group2,122020000,1,0,TTAGGG
group2,122030000,0,4,TTAGGG
group2,122040000,1,1,TTAGGG
group2,122050000,1,2,TTAGGG
group2,122060000,0,1,TTAGGG
group2,122070000,3,2,TTAGGG
group2,122080000,1,1,TTAGGG
group2,122090000,2,1,TTAGGG
group2,122100000,3,3,TTAGGG
group2,122110000,5,5,TTAGGG
group2,122120000,4,2,TTAGGG
group2,122130000,1,6,TTAGGG
group2,122140000,4,3,TTAGGG
group2,122150000,0,0,TTAGGG
group2,122160000,0,2,TTAGGG
group2,122170000,1,6,TTAGGG
group2,122180000,2,1,TTAGGG
group2,122190000,3,1,TTAGGG
group2,122200000,5,1,TTAGGG
group2,122210000,5,3,TTAGGG
group2,122220000,2,2,TTAGGG
group2,122230000,0,2,TTAGGG
group2,122240000,4,4,TTAGGG
