# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
7744at3699	Complete	group4	13182776	13179021	-	777.6	431	https://v10-1.orthodb.org/?query=7744at3699	Protein DETOXIFICATION
7746at3699	Complete	group2	20914880	20916869	+	707.6	385	https://v10-1.orthodb.org/?query=7746at3699	SET domain
7758at3699	Complete	group4	31416122	31418906	+	824.1	410	https://v10-1.orthodb.org/?query=7758at3699	Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase
7769at3699	Duplicated	utg000406l	246326	243253	-	839.8	450	https://v10-1.orthodb.org/?query=7769at3699	Signal peptide peptidase-like 5
7769at3699	Duplicated	utg001161l	87222	90296	+	833.4	450	https://v10-1.orthodb.org/?query=7769at3699	Signal peptide peptidase-like 5
7788at3699	Complete	group3	74567898	74569274	+	863.1	396	https://v10-1.orthodb.org/?query=7788at3699	Pyridoxal phosphate-dependent transferase
7793at3699	Duplicated	group4	99076388	99073592	-	688.0	390	https://v10-1.orthodb.org/?query=7793at3699	tRNA (guanine(37)-N1)-methyltransferase 1
7793at3699	Duplicated	group4	99229678	99226849	-	628.7	390	https://v10-1.orthodb.org/?query=7793at3699	tRNA (guanine(37)-N1)-methyltransferase 1
7794at3699	Duplicated	group3	80145403	80143976	-	790.8	385	https://v10-1.orthodb.org/?query=7794at3699	S-adenosyl-L-methionine-dependent methyltransferase
7794at3699	Duplicated	group3	79740595	79739168	-	789.6	385	https://v10-1.orthodb.org/?query=7794at3699	S-adenosyl-L-methionine-dependent methyltransferase
7798at3699	Complete	group2	136873476	136871983	-	723.4	409	https://v10-1.orthodb.org/?query=7798at3699	Pentatricopeptide repeat
7800at3699	Complete	group2	127891711	127894275	+	820.8	398	https://v10-1.orthodb.org/?query=7800at3699	WD40-repeat-containing domain
7802at3699	Complete	group1	106265305	106263779	-	892.1	446	https://v10-1.orthodb.org/?query=7802at3699	Leucine-rich repeat
7815at3699	Duplicated	group3	46435727	46432805	-	785.5	396	https://v10-1.orthodb.org/?query=7815at3699	DNA primase, small subunit
7815at3699	Duplicated	group4	67125176	67122507	-	765.6	396	https://v10-1.orthodb.org/?query=7815at3699	DNA primase, small subunit
7822at3699	Duplicated	utg000002l	159574	162829	+	708.7	391	https://v10-1.orthodb.org/?query=7822at3699	Xylanase inhibitor, C-terminal
7822at3699	Duplicated	utg001256l	179504	182767	+	704.0	391	https://v10-1.orthodb.org/?query=7822at3699	Xylanase inhibitor, C-terminal
7832at3699	Complete	group5	9668564	9667168	-	742.4	365	https://v10-1.orthodb.org/?query=7832at3699	Protein of unknown function DUF1005
7835at3699	Duplicated	group1	115174722	115176956	+	741.9	368	https://v10-1.orthodb.org/?query=7835at3699	WD40 repeat
7835at3699	Duplicated	group1	115238831	115225192	-	741.6	368	https://v10-1.orthodb.org/?query=7835at3699	WD40 repeat
7835at3699	Duplicated	group1	115271699	115287224	+	741.6	368	https://v10-1.orthodb.org/?query=7835at3699	WD40 repeat
7835at3699	Duplicated	group1	115454960	115457522	+	696.1	368	https://v10-1.orthodb.org/?query=7835at3699	WD40 repeat
7835at3699	Duplicated	group1	115537339	115534777	-	696.1	368	https://v10-1.orthodb.org/?query=7835at3699	WD40 repeat
7847at3699	Complete	group3	17186881	17189055	+	934.9	442	https://v10-1.orthodb.org/?query=7847at3699	Multi antimicrobial extrusion protein
7856at3699	Duplicated	utg000215l	10863	9439	-	796.7	410	https://v10-1.orthodb.org/?query=7856at3699	Glycosyltransferase
7856at3699	Duplicated	utg005583l	33943	32519	-	796.7	410	https://v10-1.orthodb.org/?query=7856at3699	Glycosyltransferase
7856at3699	Duplicated	utg005957l	24576	26000	+	796.7	410	https://v10-1.orthodb.org/?query=7856at3699	Glycosyltransferase
7869at3699	Duplicated	group1	261035012	261037299	+	878.6	495	https://v10-1.orthodb.org/?query=7869at3699	TCF25/Rqc1
7869at3699	Duplicated	group1	261059506	261057219	-	878.6	495	https://v10-1.orthodb.org/?query=7869at3699	TCF25/Rqc1
7882at3699	Duplicated	group3	64329094	64332503	+	756.6	428	https://v10-1.orthodb.org/?query=7882at3699	Mannosyltransferase
7882at3699	Duplicated	group3	64446013	64442604	-	756.6	428	https://v10-1.orthodb.org/?query=7882at3699	Mannosyltransferase
7883at3699	Duplicated	group2	737912	741688	+	793.9	448	https://v10-1.orthodb.org/?query=7883at3699	26S proteasome non-ATPase regulatory subunit 5
7883at3699	Duplicated	group2	856970	853194	-	793.9	448	https://v10-1.orthodb.org/?query=7883at3699	26S proteasome non-ATPase regulatory subunit 5
7885at3699	Duplicated	group5	23617609	23620633	+	742.4	441	https://v10-1.orthodb.org/?query=7885at3699	Vacuolar protein sorting-associated protein Ist1
7885at3699	Duplicated	group5	21666174	21663151	-	734.1	441	https://v10-1.orthodb.org/?query=7885at3699	Vacuolar protein sorting-associated protein Ist1
7885at3699	Duplicated	group1	105121710	105123874	+	706.5	437	https://v10-1.orthodb.org/?query=7885at3699	Vacuolar protein sorting-associated protein Ist1
7885at3699	Duplicated	group1	105164871	105139612	-	706.5	437	https://v10-1.orthodb.org/?query=7885at3699	Vacuolar protein sorting-associated protein Ist1
7893at3699	Complete	group3	20464232	20462889	-	776.9	375	https://v10-1.orthodb.org/?query=7893at3699	Pentatricopeptide repeat
7898at3699	Duplicated	group4	45665	44277	-	822.1	402	https://v10-1.orthodb.org/?query=7898at3699	3-ketoacyl-CoA synthase
7898at3699	Duplicated	utg005955l	2474	3862	+	822.1	402	https://v10-1.orthodb.org/?query=7898at3699	3-ketoacyl-CoA synthase
7898at3699	Duplicated	utg006653l	30875	29487	-	822.1	402	https://v10-1.orthodb.org/?query=7898at3699	3-ketoacyl-CoA synthase
7901at3699	Duplicated	group3	26446197	26444010	-	814.2	401	https://v10-1.orthodb.org/?query=7901at3699	RsgA GTPase domain
7901at3699	Duplicated	group3	24790675	24792896	+	806.2	401	https://v10-1.orthodb.org/?query=7901at3699	RsgA GTPase domain
7908at3699	Duplicated	group2	11392230	11393693	+	816.7	403	https://v10-1.orthodb.org/?query=7908at3699	Transferase
7908at3699	Duplicated	group2	11845803	11844340	-	816.7	403	https://v10-1.orthodb.org/?query=7908at3699	Transferase
7913at3699	Duplicated	group5	78228963	78230853	+	735.7	364	https://v10-1.orthodb.org/?query=7913at3699	Xylanase inhibitor, C-terminal
7913at3699	Duplicated	group5	78273858	78271968	-	735.7	364	https://v10-1.orthodb.org/?query=7913at3699	Xylanase inhibitor, C-terminal
7921at3699	Duplicated	group4	14016141	14019246	+	595.1	376	https://v10-1.orthodb.org/?query=7921at3699	Rubisco LSMT, substrate-binding domain
7921at3699	Duplicated	group4	14143184	14140079	-	595.1	376	https://v10-1.orthodb.org/?query=7921at3699	Rubisco LSMT, substrate-binding domain
7941at3699	Complete	group4	4987687	5063160	+	708.4	370	https://v10-1.orthodb.org/?query=7941at3699	Protein of unknown function DUF616
7944at3699	Duplicated	utg003457l	15805	13405	-	735.2	396	https://v10-1.orthodb.org/?query=7944at3699	GATA zinc finger protein
7944at3699	Duplicated	utg003872l	11975	14375	+	735.2	396	https://v10-1.orthodb.org/?query=7944at3699	GATA zinc finger protein
7944at3699	Duplicated	utg004110l	33704	36104	+	735.2	396	https://v10-1.orthodb.org/?query=7944at3699	GATA zinc finger protein
7945at3699	Complete	group4	99431176	99428367	-	772.3	410	https://v10-1.orthodb.org/?query=7945at3699	Regulator of chromosome condensation, RCC1
7954at3699	Duplicated	utg001897l	70230	68601	-	862.2	408	https://v10-1.orthodb.org/?query=7954at3699	Exostosin, GT47 domain
7954at3699	Duplicated	utg001396l	24941	23315	-	862.1	408	https://v10-1.orthodb.org/?query=7954at3699	Exostosin, GT47 domain
7960at3699	Complete	group3	66818919	66821481	+	817.5	439	https://v10-1.orthodb.org/?query=7960at3699	Cytochrome P450, family 81, subfamily H, polypeptide 1
7973at3699	Complete	group6	12207536	12210224	+	793.2	388	https://v10-1.orthodb.org/?query=7973at3699	Carbohydrate kinase, FGGY, C-terminal
7978at3699	Duplicated	group6	11118277	11115737	-	624.1	371	https://v10-1.orthodb.org/?query=7978at3699	Root UVB sensitive family
7978at3699	Duplicated	group6	11313905	11311330	-	621.6	371	https://v10-1.orthodb.org/?query=7978at3699	Root UVB sensitive family
7986at3699	Duplicated	group3	72572075	72574517	+	858.0	678	https://v10-1.orthodb.org/?query=7986at3699	WEB family
7986at3699	Duplicated	group3	72990299	72987851	-	849.0	678	https://v10-1.orthodb.org/?query=7986at3699	WEB family
7986at3699	Duplicated	group5	9287088	9289726	+	853.1	671	https://v10-1.orthodb.org/?query=7986at3699	WEB family
8003at3699	Duplicated	group5	8336372	8339663	+	742.1	393	https://v10-1.orthodb.org/?query=8003at3699	Cytochrome P450
8003at3699	Duplicated	group5	8361890	8358599	-	742.1	393	https://v10-1.orthodb.org/?query=8003at3699	Cytochrome P450
8036at3699	Complete	group3	40629302	40627771	-	735.3	356	https://v10-1.orthodb.org/?query=8036at3699	PC-Esterase
8039at3699	Duplicated	group5	17783279	17838776	+	784.3	368	https://v10-1.orthodb.org/?query=8039at3699	Glyceraldehyde-3-phosphate dehydrogenase
8039at3699	Duplicated	group5	17956543	17908772	-	783.5	355	https://v10-1.orthodb.org/?query=8039at3699	Glyceraldehyde-3-phosphate dehydrogenase
8052at3699	Complete	group4	35881242	35884530	+	818.1	481	https://v10-1.orthodb.org/?query=8052at3699	Ubiquitin domain
8055at3699	Complete	group1	246578371	246576638	-	533.1	449	https://v10-1.orthodb.org/?query=8055at3699	GPI-anchored adhesin-like protein
8065at3699	Fragmented	group4	76932164	76933814	+	648.7	315	https://v10-1.orthodb.org/?query=8065at3699	Peptidase M20
8068at3699	Duplicated	group4	37802893	37800406	-	810.7	389	https://v10-1.orthodb.org/?query=8068at3699	WD40-repeat-containing domain
8068at3699	Duplicated	group2	10654391	10718239	+	723.5	362	https://v10-1.orthodb.org/?query=8068at3699	WD40-repeat-containing domain
8069at3699	Complete	group1	208885157	208880363	-	844.6	384	https://v10-1.orthodb.org/?query=8069at3699	Glycoside hydrolase, family 28
8083at3699	Complete	group1	248891225	248892892	+	651.9	332	https://v10-1.orthodb.org/?query=8083at3699	Chaperone protein dnaJ-like protein
8089at3699	Complete	group3	63245521	63308608	+	789.4	400	https://v10-1.orthodb.org/?query=8089at3699	NDH-dependent cyclic electron flow 1
8090at3699	Duplicated	group2	134090138	134088031	-	784.7	378	https://v10-1.orthodb.org/?query=8090at3699	Ferrochelatase
8090at3699	Duplicated	utg001855l	37099	39034	+	746.5	357	https://v10-1.orthodb.org/?query=8090at3699	Ferrochelatase
8091at3699	Complete	group3	20714924	20716339	+	779.6	395	https://v10-1.orthodb.org/?query=8091at3699	Pentatricopeptide repeat
8092at3699	Missing
8096at3699	Complete	group4	86731425	86728818	-	793.5	394	https://v10-1.orthodb.org/?query=8096at3699	Cyclin-like
8101at3699	Complete	group4	3963147	3960456	-	753.0	427	https://v10-1.orthodb.org/?query=8101at3699	SLH domain protein
8114at3699	Complete	group4	30628389	30630515	+	738.2	381	https://v10-1.orthodb.org/?query=8114at3699	2-oxoacid dehydrogenase acyltransferase, catalytic domain
8116at3699	Complete	group2	10316439	10313158	-	914.9	436	https://v10-1.orthodb.org/?query=8116at3699	SecY/SEC61-alpha family
8122at3699	Duplicated	group1	254385299	254387550	+	693.5	360	https://v10-1.orthodb.org/?query=8122at3699	Root UVB sensitive family
8122at3699	Duplicated	group1	254180312	254182542	+	690.7	360	https://v10-1.orthodb.org/?query=8122at3699	Root UVB sensitive family
8129at3699	Complete	group4	86749094	86746660	-	684.4	372	https://v10-1.orthodb.org/?query=8129at3699	Cytoplasmic tRNA 2-thiolation protein 2
8144at3699	Duplicated	group5	76479214	76480971	+	747.3	421	https://v10-1.orthodb.org/?query=8144at3699	Armadillo
8144at3699	Duplicated	group5	76601300	76599543	-	747.3	421	https://v10-1.orthodb.org/?query=8144at3699	Armadillo
8146at3699	Duplicated	group3	25236081	25234432	-	812.2	477	https://v10-1.orthodb.org/?query=8146at3699	Pentatricopeptide repeat
8146at3699	Duplicated	group3	25946364	25948013	+	812.2	477	https://v10-1.orthodb.org/?query=8146at3699	Pentatricopeptide repeat
8156at3699	Complete	utg001135l	50374	52076	+	737.0	356	https://v10-1.orthodb.org/?query=8156at3699	At5g48370
8158at3699	Complete	group4	98788058	98785272	-	683.4	363	https://v10-1.orthodb.org/?query=8158at3699	WD40 repeat
8160at3699	Complete	group4	29101920	29104534	+	736.3	371	https://v10-1.orthodb.org/?query=8160at3699	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
8161at3699	Duplicated	group1	271020364	271022339	+	802.7	389	https://v10-1.orthodb.org/?query=8161at3699	Mitochondrial 28S ribosomal protein S29-like protein
8161at3699	Duplicated	group1	270684904	270686878	+	801.3	389	https://v10-1.orthodb.org/?query=8161at3699	Mitochondrial 28S ribosomal protein S29-like protein
8162at3699	Complete	group1	246341957	246344482	+	829.4	388	https://v10-1.orthodb.org/?query=8162at3699	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
8165at3699	Complete	group5	9517822	9515099	-	581.9	379	https://v10-1.orthodb.org/?query=8165at3699	WD40 repeat
8180at3699	Complete	group5	74605669	74604194	-	862.5	416	https://v10-1.orthodb.org/?query=8180at3699	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase
8196at3699	Complete	group3	49820298	49825422	+	842.9	416	https://v10-1.orthodb.org/?query=8196at3699	Peptidase M20
8198at3699	Duplicated	group3	29220098	29217959	-	650.0	405	https://v10-1.orthodb.org/?query=8198at3699	Zinc finger, CCHC-type
8198at3699	Duplicated	group3	30637689	30639828	+	648.0	405	https://v10-1.orthodb.org/?query=8198at3699	Zinc finger, CCHC-type
8202at3699	Duplicated	group2	17553860	17555775	+	566.3	422	https://v10-1.orthodb.org/?query=8202at3699	uncharacterized protein LOC9309598
8202at3699	Duplicated	group2	17376601	17374680	-	553.6	421	https://v10-1.orthodb.org/?query=8202at3699	uncharacterized protein LOC9309598
8202at3699	Duplicated	group2	17414833	17434996	+	549.9	421	https://v10-1.orthodb.org/?query=8202at3699	uncharacterized protein LOC9309598
8204at3699	Complete	group4	33451065	33452576	+	652.7	400	https://v10-1.orthodb.org/?query=8204at3699	Transcription factor GRAS
8210at3699	Duplicated	group3	76654526	76652132	-	830.5	458	https://v10-1.orthodb.org/?query=8210at3699	Domain of unknown function DUF641, plant
8210at3699	Duplicated	group2	128530110	128528393	-	874.5	450	https://v10-1.orthodb.org/?query=8210at3699	Domain of unknown function DUF641, plant
8211at3699	Complete	group3	44186390	44188924	+	853.2	431	https://v10-1.orthodb.org/?query=8211at3699	GTP binding domain
8234at3699	Complete	group2	131755160	131730573	-	871.1	467	https://v10-1.orthodb.org/?query=8234at3699	Tetratricopeptide repeat
8237at3699	Complete	group5	57490714	57488402	-	675.8	360	https://v10-1.orthodb.org/?query=8237at3699	WD40 repeat
8239at3699	Complete	group1	246333984	246336844	+	718.1	365	https://v10-1.orthodb.org/?query=8239at3699	Methionine aminopeptidase
8240at3699	Complete	group3	95697264	95699694	+	726.1	367	https://v10-1.orthodb.org/?query=8240at3699	Clathrin adaptor complexes medium subunit family protein
8242at3699	Missing
8245at3699	Complete	group1	272453943	272451587	-	879.3	404	https://v10-1.orthodb.org/?query=8245at3699	Pyridoxal phosphate-dependent transferase
8248at3699	Duplicated	group2	22553264	22551810	-	675.4	405	https://v10-1.orthodb.org/?query=8248at3699	Pentatricopeptide repeat
8248at3699	Duplicated	group2	22320249	22318861	-	668.8	395	https://v10-1.orthodb.org/?query=8248at3699	Pentatricopeptide repeat
8249at3699	Complete	group5	14007286	14005244	-	799.8	402	https://v10-1.orthodb.org/?query=8249at3699	Transcription termination factor, mitochondrial/chloroplastic
8264at3699	Complete	group4	68023445	68025123	+	856.8	415	https://v10-1.orthodb.org/?query=8264at3699	Probable mitochondrial saccharopine dehydrogenase-like oxidoreductase At5g39410
8265at3699	Duplicated	group3	48673273	48676916	+	808.4	400	https://v10-1.orthodb.org/?query=8265at3699	THIF-type NAD/FAD binding fold
8265at3699	Duplicated	group3	48752067	48748424	-	808.4	400	https://v10-1.orthodb.org/?query=8265at3699	THIF-type NAD/FAD binding fold
8266at3699	Duplicated	group3	81819783	81822158	+	679.8	380	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	group1	252749594	252752190	+	663.8	380	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg001594l	1901	4261	+	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg001595l	1919	4279	+	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg004578l	21128	18768	-	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg004579l	13997	11637	-	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg004580l	5078	2718	-	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg004816l	14289	16649	+	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg005977l	19523	17163	-	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg011386l	4502	2142	-	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg011481l	17378	19738	+	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8266at3699	Duplicated	utg011482l	3847	6207	+	731.1	371	https://v10-1.orthodb.org/?query=8266at3699	Thiolase
8267at3699	Complete	group2	123659318	123657240	-	841.3	426	https://v10-1.orthodb.org/?query=8267at3699	Pyridoxal phosphate-dependent transferase
8270at3699	Complete	group1	119067797	119070528	+	642.7	358	https://v10-1.orthodb.org/?query=8270at3699	Major facilitator,  sugar transporter-like
8278at3699	Complete	group6	1690516	1760598	+	735.5	415	https://v10-1.orthodb.org/?query=8278at3699	DNA-(apurinic or apyrimidinic site) lyase
8281at3699	Complete	group5	12998060	13000286	+	641.5	477	https://v10-1.orthodb.org/?query=8281at3699	RNA recognition motif domain
8286at3699	Duplicated	group3	32344829	32346519	+	716.3	357	https://v10-1.orthodb.org/?query=8286at3699	Protein of unknown function DUF620
8286at3699	Duplicated	group2	14607187	14605102	-	713.6	357	https://v10-1.orthodb.org/?query=8286at3699	Protein of unknown function DUF620
8286at3699	Duplicated	group3	31976981	31975291	-	713.3	357	https://v10-1.orthodb.org/?query=8286at3699	Protein of unknown function DUF620
8286at3699	Duplicated	group2	14354652	14352536	-	711.2	357	https://v10-1.orthodb.org/?query=8286at3699	Protein of unknown function DUF620
8291at3699	Complete	group4	30584045	30601226	+	755.5	417	https://v10-1.orthodb.org/?query=8291at3699	Pigment defective 320
8292at3699	Complete	group2	133661188	133658847	-	844.0	389	https://v10-1.orthodb.org/?query=8292at3699	Protein trichome birefringence-like 5
8293at3699	Duplicated	utg000983l	14392	12369	-	758.6	415	https://v10-1.orthodb.org/?query=8293at3699	Carbohydrate kinase PfkB
8293at3699	Duplicated	utg008102l	9865	11888	+	758.6	415	https://v10-1.orthodb.org/?query=8293at3699	Carbohydrate kinase PfkB
8293at3699	Duplicated	utg000406l	68512	66488	-	753.9	415	https://v10-1.orthodb.org/?query=8293at3699	Carbohydrate kinase PfkB
8295at3699	Duplicated	group2	8492018	8493623	+	782.6	415	https://v10-1.orthodb.org/?query=8295at3699	Major facilitator superfamily
8295at3699	Duplicated	group2	8564932	8563327	-	782.6	415	https://v10-1.orthodb.org/?query=8295at3699	Major facilitator superfamily
8302at3699	Complete	group4	86383708	86381224	-	683.9	439	https://v10-1.orthodb.org/?query=8302at3699	Homeobox domain
8308at3699	Duplicated	group6	10142972	10144198	+	724.3	360	https://v10-1.orthodb.org/?query=8308at3699	FAD dependent oxidoreductase
8308at3699	Duplicated	group6	10648234	10649466	+	721.4	360	https://v10-1.orthodb.org/?query=8308at3699	FAD dependent oxidoreductase
8310at3699	Duplicated	group3	55513586	55516303	+	741.2	351	https://v10-1.orthodb.org/?query=8310at3699	WD40-repeat-containing domain
8310at3699	Duplicated	group3	55233525	55230821	-	738.7	351	https://v10-1.orthodb.org/?query=8310at3699	WD40-repeat-containing domain
8311at3699	Duplicated	group3	56267909	56269216	+	792.0	376	https://v10-1.orthodb.org/?query=8311at3699	Probable xyloglucan galactosyltransferase GT19
8311at3699	Duplicated	group3	56457630	56456323	-	786.6	376	https://v10-1.orthodb.org/?query=8311at3699	Probable xyloglucan galactosyltransferase GT19
8313at3699	Duplicated	group3	90711307	90710033	-	744.1	372	https://v10-1.orthodb.org/?query=8313at3699	Protein kinase domain
8313at3699	Duplicated	group3	90604107	90605381	+	741.4	372	https://v10-1.orthodb.org/?query=8313at3699	Protein kinase domain
8331at3699	Complete	group3	72121298	72119390	-	751.3	361	https://v10-1.orthodb.org/?query=8331at3699	Peptidyl-prolyl cis-trans isomerase CYP38, chloroplastic
8334at3699	Missing
8335at3699	Duplicated	group4	2706501	2709689	+	676.4	378	https://v10-1.orthodb.org/?query=8335at3699	Glycoside hydrolase, family 28
8335at3699	Duplicated	group4	3186483	3183295	-	676.4	378	https://v10-1.orthodb.org/?query=8335at3699	Glycoside hydrolase, family 28
8339at3699	Complete	group4	6050731	6049361	-	769.2	395	https://v10-1.orthodb.org/?query=8339at3699	Pentatricopeptide repeat
8343at3699	Duplicated	group3	85408512	85410145	+	886.5	429	https://v10-1.orthodb.org/?query=8343at3699	Alpha-L-fucosidase 1
8343at3699	Duplicated	group3	85575884	85574251	-	886.5	429	https://v10-1.orthodb.org/?query=8343at3699	Alpha-L-fucosidase 1
8345at3699	Duplicated	group1	117440988	117438382	-	788.6	408	https://v10-1.orthodb.org/?query=8345at3699	Actin cross-linking protein
8345at3699	Duplicated	group5	26636779	26639469	+	730.7	408	https://v10-1.orthodb.org/?query=8345at3699	Actin cross-linking protein
8345at3699	Duplicated	group5	26678938	26676248	-	730.7	408	https://v10-1.orthodb.org/?query=8345at3699	Actin cross-linking protein
8345at3699	Duplicated	group1	117162313	117164915	+	787.4	401	https://v10-1.orthodb.org/?query=8345at3699	Actin cross-linking protein
8347at3699	Complete	group1	251442161	251444259	+	809.3	410	https://v10-1.orthodb.org/?query=8347at3699	Protein PLASTID TRANSCRIPTIONALLY ACTIVE 12
8348at3699	Complete	group4	31276241	31279586	+	763.2	434	https://v10-1.orthodb.org/?query=8348at3699	K Homology domain, type 1
8352at3699	Complete	group5	69255292	69258868	+	924.2	575	https://v10-1.orthodb.org/?query=8352at3699	Caldesmon-like protein
8362at3699	Complete	group2	133854065	133852057	-	736.1	383	https://v10-1.orthodb.org/?query=8362at3699	Thermosome subunit gamma
8363at3699	Duplicated	utg000679l	206725	203957	-	776.7	406	https://v10-1.orthodb.org/?query=8363at3699	Potassium channel tetramerisation-type BTB domain
8363at3699	Duplicated	utg001847l	54069	51301	-	776.7	406	https://v10-1.orthodb.org/?query=8363at3699	Potassium channel tetramerisation-type BTB domain
8365at3699	Complete	group4	35505353	35502951	-	844.2	429	https://v10-1.orthodb.org/?query=8365at3699	Probable folate-biopterin transporter 3
8368at3699	Complete	group2	2479570	2482184	+	743.5	360	https://v10-1.orthodb.org/?query=8368at3699	DnaJ domain
8374at3699	Complete	group1	271163366	271159853	-	634.1	608	https://v10-1.orthodb.org/?query=8374at3699	Centromere protein C
8383at3699	Complete	group3	21801221	21799776	-	735.9	391	https://v10-1.orthodb.org/?query=8383at3699	Exostosin, GT47 domain
8391at3699	Duplicated	group3	87260320	87262291	+	902.5	509	https://v10-1.orthodb.org/?query=8391at3699	CRAL/TRIO, N-terminal domain
8391at3699	Duplicated	group3	87112910	87110942	-	907.2	490	https://v10-1.orthodb.org/?query=8391at3699	CRAL/TRIO, N-terminal domain
8393at3699	Complete	group2	7610534	7609047	-	735.6	355	https://v10-1.orthodb.org/?query=8393at3699	APO domain
8407at3699	Complete	group1	248510180	248508151	-	677.8	362	https://v10-1.orthodb.org/?query=8407at3699	ACT domain
8408at3699	Duplicated	utg000456l	155671	158181	+	630.0	360	https://v10-1.orthodb.org/?query=8408at3699	WD40 repeat
8408at3699	Duplicated	utg001127l	397371	394874	-	628.7	360	https://v10-1.orthodb.org/?query=8408at3699	WD40 repeat
8411at3699	Complete	group5	29178395	29175738	-	673.0	375	https://v10-1.orthodb.org/?query=8411at3699	Root UVB sensitive family
8415at3699	Duplicated	group5	72640127	72642605	+	846.4	403	https://v10-1.orthodb.org/?query=8415at3699	ATPase, AFG1-like
8415at3699	Duplicated	group5	72742696	72740218	-	846.4	403	https://v10-1.orthodb.org/?query=8415at3699	ATPase, AFG1-like
8438at3699	Duplicated	group1	213581639	213577837	-	589.9	375	https://v10-1.orthodb.org/?query=8438at3699	Carboxypeptidase
8438at3699	Duplicated	group3	85639149	85665081	+	685.6	374	https://v10-1.orthodb.org/?query=8438at3699	Carboxypeptidase
8438at3699	Duplicated	group3	85798245	85795023	-	685.6	374	https://v10-1.orthodb.org/?query=8438at3699	Carboxypeptidase
8439at3699	Duplicated	group4	98750769	98753311	+	782.0	393	https://v10-1.orthodb.org/?query=8439at3699	Pyridoxal phosphate-dependent transferase
8439at3699	Duplicated	group2	121549271	121631479	+	796.3	389	https://v10-1.orthodb.org/?query=8439at3699	Pyridoxal phosphate-dependent transferase
8449at3699	Complete	group2	131576575	131552120	-	730.7	363	https://v10-1.orthodb.org/?query=8449at3699	Embryo defective 2737
8452at3699	Duplicated	group2	117589170	117591791	+	754.4	396	https://v10-1.orthodb.org/?query=8452at3699	FAD/NAD(P)-binding domain
8452at3699	Duplicated	group2	117435765	117433144	-	753.4	396	https://v10-1.orthodb.org/?query=8452at3699	FAD/NAD(P)-binding domain
8455at3699	Duplicated	group2	15220571	15222700	+	619.7	374	https://v10-1.orthodb.org/?query=8455at3699	Transferase
8455at3699	Duplicated	group2	15166907	15165167	-	618.0	374	https://v10-1.orthodb.org/?query=8455at3699	Transferase
8456at3699	Duplicated	group3	45872781	45874148	+	801.5	415	https://v10-1.orthodb.org/?query=8456at3699	Potassium channel tetramerisation-type BTB domain
8456at3699	Duplicated	group3	46598994	46600361	+	799.5	415	https://v10-1.orthodb.org/?query=8456at3699	Potassium channel tetramerisation-type BTB domain
8461at3699	Complete	group1	270748417	270750444	+	894.9	412	https://v10-1.orthodb.org/?query=8461at3699	DEAD-box ATP-dependent RNA helicase 36
8464at3699	Complete	group6	2493267	2489984	-	792.9	443	https://v10-1.orthodb.org/?query=8464at3699	MLO-like protein
8467at3699	Duplicated	group1	251627128	251629882	+	699.9	363	https://v10-1.orthodb.org/?query=8467at3699	Maternal effect embryo arrest 18
8467at3699	Duplicated	group1	251741745	251744493	+	684.9	363	https://v10-1.orthodb.org/?query=8467at3699	Maternal effect embryo arrest 18
8471at3699	Complete	group5	6586243	6588598	+	714.6	430	https://v10-1.orthodb.org/?query=8471at3699	Xylanase inhibitor, C-terminal
8480at3699	Complete	group4	69282513	69280499	-	667.5	332	https://v10-1.orthodb.org/?query=8480at3699	Rieske 
8491at3699	Duplicated	utg003437l	20119	18368	-	798.2	363	https://v10-1.orthodb.org/?query=8491at3699	VDE lipocalin domain
8491at3699	Duplicated	utg003727l	4057	2306	-	798.2	363	https://v10-1.orthodb.org/?query=8491at3699	VDE lipocalin domain
8491at3699	Duplicated	utg004800l	386	2137	+	798.2	363	https://v10-1.orthodb.org/?query=8491at3699	VDE lipocalin domain
