# BUSCO version is: 5.6.1 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
11800at3699	Complete	Cexcelsa_scaf_4	12128889	12126255	-	599.5	310	https://v10-1.orthodb.org/?query=11800at3699	HAD superfamily
11801at3699	Complete	Cexcelsa_scaf_1	4259747	4261360	+	679.9	394	https://v10-1.orthodb.org/?query=11801at3699	PUB domain
11806at3699	Missing
11810at3699	Complete	Cexcelsa_scaf_1	16028415	16030564	+	625.0	295	https://v10-1.orthodb.org/?query=11810at3699	GDSL lipase/esterase
11816at3699	Complete	Cexcelsa_scaf_1	15035042	15033224	-	592.9	279	https://v10-1.orthodb.org/?query=11816at3699	WD40 repeat
11821at3699	Complete	Cexcelsa_scaf_4	11223997	11225199	+	690.9	312	https://v10-1.orthodb.org/?query=11821at3699	Lactate/malate dehydrogenase, C-terminal
11822at3699	Complete	Cexcelsa_scaf_2	3681179	3678040	-	667.7	333	https://v10-1.orthodb.org/?query=11822at3699	Probable ethanolamine kinase
11823at3699	Complete	Cexcelsa_scaf_4	2719995	2717463	-	629.0	334	https://v10-1.orthodb.org/?query=11823at3699	Homoserine dehydrogenase
11825at3699	Complete	Cexcelsa_scaf_5	21341340	21343125	+	622.8	313	https://v10-1.orthodb.org/?query=11825at3699	ATPase
11829at3699	Complete	Cexcelsa_scaf_4	31298450	31301484	+	580.5	441	https://v10-1.orthodb.org/?query=11829at3699	uncharacterized protein LOC9319525
11838at3699	Complete	Cexcelsa_scaf_2	38020008	38021135	+	588.7	312	https://v10-1.orthodb.org/?query=11838at3699	Transcription termination factor, mitochondrial/chloroplastic
11843at3699	Duplicated	Cexcelsa_scaf_2	28801171	28802916	+	702.8	319	https://v10-1.orthodb.org/?query=11843at3699	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain
11843at3699	Duplicated	Cexcelsa_scaf_2	36685044	36683460	-	705.4	314	https://v10-1.orthodb.org/?query=11843at3699	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain
11845at3699	Complete	Cexcelsa_scaf_2	35507550	35506208	-	603.0	308	https://v10-1.orthodb.org/?query=11845at3699	GDSL lipase/esterase
11851at3699	Complete	Cexcelsa_scaf_3	6304445	6302341	-	516.5	283	https://v10-1.orthodb.org/?query=11851at3699	ATPase, BadF/BadG/BcrA/BcrD type
11852at3699	Complete	Cexcelsa_scaf_6	11300748	11299604	-	537.2	283	https://v10-1.orthodb.org/?query=11852at3699	WD40 repeat
11865at3699	Complete	Cexcelsa_scaf_4	33644785	33641389	-	688.0	325	https://v10-1.orthodb.org/?query=11865at3699	Glycoside hydrolase family 17
11887at3699	Complete	Cexcelsa_scaf_1	4388076	4389945	+	635.6	305	https://v10-1.orthodb.org/?query=11887at3699	Quinolinate phosphoribosyl transferase, C-terminal
11905at3699	Complete	Cexcelsa_scaf_5	2048083	2045630	-	575.2	292	https://v10-1.orthodb.org/?query=11905at3699	Metallo-beta-lactamase
11932at3699	Complete	Cexcelsa_scaf_2	36687120	36685363	-	442.5	300	https://v10-1.orthodb.org/?query=11932at3699	Zinc finger, CCCH-type
11933at3699	Complete	Cexcelsa_scaf_6	4064641	4069293	+	424.1	342	https://v10-1.orthodb.org/?query=11933at3699	Transcription factor bHLH110
11937at3699	Complete	Cexcelsa_scaf_6	7200942	7198135	-	711.3	418	https://v10-1.orthodb.org/?query=11937at3699	Zinc finger, CCCH-type
11940at3699	Complete	Cexcelsa_scaf_4	12525026	12523098	-	578.5	318	https://v10-1.orthodb.org/?query=11940at3699	Glycerophosphodiester phosphodiesterase domain
11951at3699	Complete	Cexcelsa_scaf_3	36088370	36090847	+	457.9	328	https://v10-1.orthodb.org/?query=11951at3699	BRCA1-A complex subunit BRE
11954at3699	Complete	Cexcelsa_scaf_5	12888427	12891384	+	562.9	304	https://v10-1.orthodb.org/?query=11954at3699	Adenosine/AMP deaminase domain
11955at3699	Complete	Cexcelsa_scaf_4	5064650	5062447	-	565.4	321	https://v10-1.orthodb.org/?query=11955at3699	PPM-type phosphatase domain
11972at3699	Complete	Cexcelsa_scaf_2	42200393	42202013	+	594.7	336	https://v10-1.orthodb.org/?query=11972at3699	Cytidine and deoxycytidylate deaminase domain
11976at3699	Complete	Cexcelsa_scaf_2	8388131	8390654	+	587.7	329	https://v10-1.orthodb.org/?query=11976at3699	RecQ mediated genome instability protein, DUF1767
11979at3699	Complete	Cexcelsa_scaf_5	33560138	33561454	+	532.4	339	https://v10-1.orthodb.org/?query=11979at3699	S-adenosyl-L-methionine-dependent methyltransferase
11989at3699	Missing
11997at3699	Complete	Cexcelsa_scaf_2	3805766	3807773	+	624.0	319	https://v10-1.orthodb.org/?query=11997at3699	WAT1-related protein
12006at3699	Complete	Cexcelsa_scaf_5	6381306	6382831	+	547.5	350	https://v10-1.orthodb.org/?query=12006at3699	Heat shock factor (HSF)-type, DNA-binding
12008at3699	Complete	Cexcelsa_scaf_4	2971741	2976742	+	634.2	318	https://v10-1.orthodb.org/?query=12008at3699	GDSL lipase/esterase
12016at3699	Complete	Cexcelsa_scaf_2	30327432	30325451	-	510.2	256	https://v10-1.orthodb.org/?query=12016at3699	NmrA-like domain
12017at3699	Complete	Cexcelsa_scaf_5	2095249	2096766	+	608.4	309	https://v10-1.orthodb.org/?query=12017at3699	NmrA-like domain
12019at3699	Complete	Cexcelsa_scaf_5	6904961	6906162	+	545.2	283	https://v10-1.orthodb.org/?query=12019at3699	Oxoglutarate/iron-dependent dioxygenase
12031at3699	Complete	Cexcelsa_scaf_2	29188609	29187081	-	608.8	366	https://v10-1.orthodb.org/?query=12031at3699	Uncharacterized protein At1g73380
12037at3699	Complete	Cexcelsa_scaf_6	12469154	12470113	+	494.4	272	https://v10-1.orthodb.org/?query=12037at3699	Alpha/Beta hydrolase fold
12038at3699	Complete	Cexcelsa_scaf_4	9813323	9814798	+	580.1	298	https://v10-1.orthodb.org/?query=12038at3699	GDSL lipase/esterase
12041at3699	Complete	Cexcelsa_scaf_4	11678293	11677304	-	624.6	304	https://v10-1.orthodb.org/?query=12041at3699	Protein kinase domain
12042at3699	Duplicated	Cexcelsa_scaf_2	29497040	29488087	-	535.8	303	https://v10-1.orthodb.org/?query=12042at3699	Probable choline kinase 1
12042at3699	Duplicated	Cexcelsa_scaf_2	36473744	36475429	+	455.6	296	https://v10-1.orthodb.org/?query=12042at3699	Probable choline kinase 1
12047at3699	Complete	Cexcelsa_scaf_5	2531703	2533770	+	576.5	307	https://v10-1.orthodb.org/?query=12047at3699	EamA domain
12053at3699	Complete	Cexcelsa_scaf_5	24909053	24913965	+	628.4	311	https://v10-1.orthodb.org/?query=12053at3699	GDSL lipase/esterase
12060at3699	Missing
12064at3699	Complete	Cexcelsa_scaf_1	51141649	51145501	+	601.7	287	https://v10-1.orthodb.org/?query=12064at3699	tRNA-dihydrouridine synthase
12074at3699	Complete	Cexcelsa_scaf_5	502767	503940	+	580.2	306	https://v10-1.orthodb.org/?query=12074at3699	AP180 N-terminal homology (ANTH) domain
12081at3699	Complete	Cexcelsa_scaf_6	5070506	5068367	-	683.4	369	https://v10-1.orthodb.org/?query=12081at3699	Heat shock factor (HSF)-type, DNA-binding
12103at3699	Complete	Cexcelsa_scaf_6	1334482	1335962	+	704.3	358	https://v10-1.orthodb.org/?query=12103at3699	Presenilin
12116at3699	Missing
12118at3699	Complete	Cexcelsa_scaf_3	37540472	37543117	+	657.1	330	https://v10-1.orthodb.org/?query=12118at3699	RNA-binding S4 domain
12120at3699	Duplicated	Cexcelsa_scaf_6	327427	329861	+	536.5	269	https://v10-1.orthodb.org/?query=12120at3699	Gibberellin 2-beta-dioxygenase 6
12120at3699	Duplicated	Cexcelsa_scaf_5	21424429	21425965	+	516.1	269	https://v10-1.orthodb.org/?query=12120at3699	Gibberellin 2-beta-dioxygenase 6
12123at3699	Complete	Cexcelsa_scaf_4	7621355	7618910	-	620.8	375	https://v10-1.orthodb.org/?query=12123at3699	Snf7 family
12124at3699	Complete	Cexcelsa_scaf_6	25503254	25504558	+	547.4	300	https://v10-1.orthodb.org/?query=12124at3699	BTB/POZ domain
12125at3699	Complete	Cexcelsa_scaf_5	908653	910669	+	633.5	329	https://v10-1.orthodb.org/?query=12125at3699	RNA-binding domain superfamily
12128at3699	Complete	Cexcelsa_scaf_2	36454643	36456920	+	590.5	294	https://v10-1.orthodb.org/?query=12128at3699	Mitochondrial carrier protein
12129at3699	Duplicated	Cexcelsa_scaf_6	11363525	11364845	+	556.9	270	https://v10-1.orthodb.org/?query=12129at3699	Methyltransferase type 11
12129at3699	Duplicated	Cexcelsa_scaf_3	37856469	37858141	+	551.0	269	https://v10-1.orthodb.org/?query=12129at3699	Methyltransferase type 11
12130at3699	Complete	Cexcelsa_scaf_6	1182347	1183549	+	637.3	346	https://v10-1.orthodb.org/?query=12130at3699	Glycosyl transferase family 29
12133at3699	Complete	Cexcelsa_scaf_2	3907313	3909338	+	668.2	306	https://v10-1.orthodb.org/?query=12133at3699	Ureohydrolase
12135at3699	Complete	Cexcelsa_scaf_4	907535	908902	+	586.0	318	https://v10-1.orthodb.org/?query=12135at3699	Methyltransferase small domain
12141at3699	Complete	Cexcelsa_scaf_2	33626793	33631165	+	616.3	313	https://v10-1.orthodb.org/?query=12141at3699	Protein of unknown function DUF620
12146at3699	Complete	Cexcelsa_scaf_6	11774392	11772989	-	661.5	369	https://v10-1.orthodb.org/?query=12146at3699	Leucine-rich repeat
12148at3699	Complete	Cexcelsa_scaf_2	37901421	37899772	-	531.2	358	https://v10-1.orthodb.org/?query=12148at3699	Uncharacterized protein At1g78810
12150at3699	Complete	Cexcelsa_scaf_2	41439968	41438427	-	773.2	415	https://v10-1.orthodb.org/?query=12150at3699	Xylanase inhibitor, C-terminal
12157at3699	Complete	Cexcelsa_scaf_2	4498922	4501023	+	631.2	305	https://v10-1.orthodb.org/?query=12157at3699	Alpha/Beta hydrolase fold
12159at3699	Duplicated	Cexcelsa_scaf_3	33843411	33845739	+	515.1	280	https://v10-1.orthodb.org/?query=12159at3699	Transmembrane protein
12159at3699	Duplicated	Cexcelsa_scaf_5	26016860	26014623	-	473.4	280	https://v10-1.orthodb.org/?query=12159at3699	Transmembrane protein
12163at3699	Complete	Cexcelsa_scaf_4	31897957	31899031	+	510.9	264	https://v10-1.orthodb.org/?query=12163at3699	APO domain
12164at3699	Complete	Cexcelsa_scaf_3	42254584	42257126	+	618.5	295	https://v10-1.orthodb.org/?query=12164at3699	Mitochondrial carrier protein
12170at3699	Complete	Cexcelsa_scaf_4	9979805	9981641	+	422.0	359	https://v10-1.orthodb.org/?query=12170at3699	DNA binding protein
12174at3699	Complete	Cexcelsa_scaf_2	6065599	6067390	+	698.8	312	https://v10-1.orthodb.org/?query=12174at3699	Replication factor C, C-terminal
12181at3699	Complete	Cexcelsa_scaf_1	6785048	6787819	+	568.2	274	https://v10-1.orthodb.org/?query=12181at3699	TatD family
12184at3699	Complete	Cexcelsa_scaf_2	37846564	37844630	-	640.4	321	https://v10-1.orthodb.org/?query=12184at3699	Bile acid:sodium symporter
12189at3699	Complete	Cexcelsa_scaf_6	6155189	6153044	-	528.9	341	https://v10-1.orthodb.org/?query=12189at3699	Minichromosome maintenance 10
12193at3699	Duplicated	Cexcelsa_scaf_5	4069745	4067739	-	601.7	305	https://v10-1.orthodb.org/?query=12193at3699	GDSL lipase/esterase
12193at3699	Duplicated	Cexcelsa_scaf_2	43106650	43107873	+	604.2	304	https://v10-1.orthodb.org/?query=12193at3699	GDSL lipase/esterase
12195at3699	Complete	Cexcelsa_scaf_1	1358823	1356822	-	705.0	364	https://v10-1.orthodb.org/?query=12195at3699	Protein of unknown function DUF819
12201at3699	Complete	Cexcelsa_scaf_2	5707286	5706195	-	477.7	284	https://v10-1.orthodb.org/?query=12201at3699	Glutaredoxin
12205at3699	Missing
12207at3699	Complete	Cexcelsa_scaf_3	538574	540481	+	599.8	322	https://v10-1.orthodb.org/?query=12207at3699	Tetratricopeptide repeat
12212at3699	Complete	Cexcelsa_scaf_2	41310421	41307632	-	652.1	313	https://v10-1.orthodb.org/?query=12212at3699	Glycoside hydrolase family 17
12213at3699	Complete	Cexcelsa_scaf_1	43817393	43814738	-	595.1	321	https://v10-1.orthodb.org/?query=12213at3699	Non-haem dioxygenase N-terminal domain
12214at3699	Complete	Cexcelsa_scaf_1	14526189	14523826	-	555.2	321	https://v10-1.orthodb.org/?query=12214at3699	Spo11/DNA topoisomerase VI subunit A
12220at3699	Complete	Cexcelsa_scaf_1	16154874	16156826	+	612.8	318	https://v10-1.orthodb.org/?query=12220at3699	Methylthioribose-1-phosphate isomerase
12223at3699	Complete	Cexcelsa_scaf_4	6333339	6330664	-	671.8	353	https://v10-1.orthodb.org/?query=12223at3699	Magnesium transporter MRS2-5
12224at3699	Complete	Cexcelsa_scaf_4	90781	89246	-	671.0	303	https://v10-1.orthodb.org/?query=12224at3699	Ferredoxin--NADP reductase
12227at3699	Complete	Cexcelsa_scaf_1	8798372	8796710	-	669.2	306	https://v10-1.orthodb.org/?query=12227at3699	Metallo-beta-lactamase
12239at3699	Complete	Cexcelsa_scaf_4	442069	439696	-	653.3	386	https://v10-1.orthodb.org/?query=12239at3699	NEMP family
12243at3699	Complete	Cexcelsa_scaf_4	737669	739743	+	682.6	467	https://v10-1.orthodb.org/?query=12243at3699	At5g64930
12251at3699	Complete	Cexcelsa_scaf_2	33676924	33674070	-	656.8	314	https://v10-1.orthodb.org/?query=12251at3699	WAT1-related protein
12260at3699	Complete	Cexcelsa_scaf_2	4065603	4063114	-	603.1	304	https://v10-1.orthodb.org/?query=12260at3699	Protein phosphatase methylesterase 1
12267at3699	Duplicated	Cexcelsa_scaf_1	10435707	10432680	-	516.2	335	https://v10-1.orthodb.org/?query=12267at3699	Winged helix-like DNA-binding domain superfamily
12267at3699	Duplicated	Cexcelsa_scaf_4	32775689	32771499	-	551.8	332	https://v10-1.orthodb.org/?query=12267at3699	Winged helix-like DNA-binding domain superfamily
12269at3699	Complete	Cexcelsa_scaf_3	38196392	38194266	-	581.3	525	https://v10-1.orthodb.org/?query=12269at3699	Late embryogenesis abundant domain-containing protein / LEA domain-containing protein
12271at3699	Complete	Cexcelsa_scaf_3	40879967	40882023	+	608.1	288	https://v10-1.orthodb.org/?query=12271at3699	Peroxidase
12272at3699	Duplicated	Cexcelsa_scaf_1	14456118	14457578	+	610.6	304	https://v10-1.orthodb.org/?query=12272at3699	Activator of Hsp90 ATPase homologue 1-like
12272at3699	Duplicated	Cexcelsa_scaf_4	34683092	34681157	-	585.2	304	https://v10-1.orthodb.org/?query=12272at3699	Activator of Hsp90 ATPase homologue 1-like
12280at3699	Duplicated	Cexcelsa_scaf_1	42371515	42368861	-	507.9	276	https://v10-1.orthodb.org/?query=12280at3699	Peroxidase
12280at3699	Duplicated	Cexcelsa_scaf_2	41315398	41316758	+	502.0	273	https://v10-1.orthodb.org/?query=12280at3699	Peroxidase
12283at3699	Complete	Cexcelsa_scaf_1	10584224	10582544	-	722.4	358	https://v10-1.orthodb.org/?query=12283at3699	Enolase C-terminal domain-like
12284at3699	Complete	Cexcelsa_scaf_4	1851410	1852555	+	595.3	306	https://v10-1.orthodb.org/?query=12284at3699	WD40-repeat-containing domain
12285at3699	Complete	Cexcelsa_scaf_4	29083694	29082591	-	674.7	299	https://v10-1.orthodb.org/?query=12285at3699	Protein EXORDIUM-like
12293at3699	Complete	Cexcelsa_scaf_4	4502177	4503637	+	599.3	297	https://v10-1.orthodb.org/?query=12293at3699	NmrA-like domain
12298at3699	Complete	Cexcelsa_scaf_4	30408073	30406469	-	532.1	348	https://v10-1.orthodb.org/?query=12298at3699	WRKY domain
12306at3699	Complete	Cexcelsa_scaf_2	3920464	3919241	-	737.6	350	https://v10-1.orthodb.org/?query=12306at3699	Plant organelle RNA recognition domain
12319at3699	Complete	Cexcelsa_scaf_4	4339672	4337891	-	578.4	294	https://v10-1.orthodb.org/?query=12319at3699	Aminotransferase class IV
12324at3699	Missing
12329at3699	Complete	Cexcelsa_scaf_4	30402238	30405399	+	508.8	275	https://v10-1.orthodb.org/?query=12329at3699	Phospholipid scramblase
12333at3699	Complete	Cexcelsa_scaf_2	7811554	7809564	-	585.6	298	https://v10-1.orthodb.org/?query=12333at3699	Hexosyltransferase
12336at3699	Complete	Cexcelsa_scaf_1	38625865	38627323	+	575.9	294	https://v10-1.orthodb.org/?query=12336at3699	Polyketide synthase, ketoreductase domain
12337at3699	Complete	Cexcelsa_scaf_4	30700184	30699036	-	668.0	321	https://v10-1.orthodb.org/?query=12337at3699	Pentatricopeptide repeat
12338at3699	Complete	Cexcelsa_scaf_6	8965709	8962674	-	460.8	290	https://v10-1.orthodb.org/?query=12338at3699	Actin-related protein 2/3 complex subunit 2
12348at3699	Complete	Cexcelsa_scaf_3	3071209	3072354	+	486.6	290	https://v10-1.orthodb.org/?query=12348at3699	CBS domain
12361at3699	Complete	Cexcelsa_scaf_5	2919457	2921269	+	553.5	271	https://v10-1.orthodb.org/?query=12361at3699	1-acyl-sn-glycerol-3-phosphate acyltransferase
12368at3699	Complete	Cexcelsa_scaf_1	10116518	10113923	-	508.4	314	https://v10-1.orthodb.org/?query=12368at3699	Oxidoreductase, N-terminal
12369at3699	Missing
12373at3699	Complete	Cexcelsa_scaf_2	6803993	6805945	+	584.7	272	https://v10-1.orthodb.org/?query=12373at3699	Enoyl-CoA hydratase/isomerase
12378at3699	Complete	Cexcelsa_scaf_1	55614	57291	+	572.4	296	https://v10-1.orthodb.org/?query=12378at3699	WD40 repeat
12382at3699	Complete	Cexcelsa_scaf_2	1416414	1417732	+	585.1	281	https://v10-1.orthodb.org/?query=12382at3699	WD40 repeat
12389at3699	Complete	Cexcelsa_scaf_2	3936201	3934443	-	537.3	294	https://v10-1.orthodb.org/?query=12389at3699	Haem peroxidase
12397at3699	Complete	Cexcelsa_scaf_6	9616574	9614725	-	590.2	274	https://v10-1.orthodb.org/?query=12397at3699	Amidohydrolase-related
12401at3699	Complete	Cexcelsa_scaf_4	31222956	31225988	+	484.3	351	https://v10-1.orthodb.org/?query=12401at3699	HAPp48,5 protein
12407at3699	Complete	Cexcelsa_scaf_5	10963422	10961875	-	456.6	330	https://v10-1.orthodb.org/?query=12407at3699	IQ-domain 33
12418at3699	Complete	Cexcelsa_scaf_5	2864844	2866628	+	620.9	289	https://v10-1.orthodb.org/?query=12418at3699	Endonuclease/exonuclease/phosphatase
12424at3699	Duplicated	Cexcelsa_scaf_2	9706460	9708081	+	636.6	305	https://v10-1.orthodb.org/?query=12424at3699	WD40 repeat
12424at3699	Duplicated	Cexcelsa_scaf_2	30640198	30641407	+	632.7	305	https://v10-1.orthodb.org/?query=12424at3699	WD40 repeat
12426at3699	Complete	Cexcelsa_scaf_2	7595674	7596795	+	574.2	300	https://v10-1.orthodb.org/?query=12426at3699	WD40-repeat-containing domain
12430at3699	Complete	Cexcelsa_scaf_2	39176200	39179746	+	613.4	295	https://v10-1.orthodb.org/?query=12430at3699	GDSL lipase/esterase
12440at3699	Complete	Cexcelsa_scaf_4	5085066	5086079	+	633.6	298	https://v10-1.orthodb.org/?query=12440at3699	Protein EXORDIUM-like
12441at3699	Complete	Cexcelsa_scaf_4	23027273	23025358	-	568.3	295	https://v10-1.orthodb.org/?query=12441at3699	At5g27290
12446at3699	Missing
12448at3699	Complete	Cexcelsa_scaf_2	33014920	33013633	-	494.6	284	https://v10-1.orthodb.org/?query=12448at3699	Zinc finger C2H2-type
12449at3699	Complete	Cexcelsa_scaf_6	2096774	2098588	+	549.6	274	https://v10-1.orthodb.org/?query=12449at3699	Alpha/beta hydrolase fold-1
12457at3699	Complete	Cexcelsa_scaf_3	41919770	41918075	-	579.9	342	https://v10-1.orthodb.org/?query=12457at3699	Phosphoribosylformylglycinamidine synthase
12459at3699	Duplicated	Cexcelsa_scaf_3	33569405	33571103	+	722.3	375	https://v10-1.orthodb.org/?query=12459at3699	SPRY domain
12459at3699	Duplicated	Cexcelsa_scaf_4	18705179	18706865	+	711.0	375	https://v10-1.orthodb.org/?query=12459at3699	SPRY domain
12460at3699	Duplicated	Cexcelsa_scaf_6	3134485	3135627	+	555.5	275	https://v10-1.orthodb.org/?query=12460at3699	Transmembrane protein
12460at3699	Duplicated	Cexcelsa_scaf_3	4388862	4390062	+	555.2	274	https://v10-1.orthodb.org/?query=12460at3699	Transmembrane protein
12464at3699	Complete	Cexcelsa_scaf_2	31708961	31710990	+	648.0	319	https://v10-1.orthodb.org/?query=12464at3699	Alcohol dehydrogenase, C-terminal
12465at3699	Complete	Cexcelsa_scaf_1	5876408	5878125	+	596.1	290	https://v10-1.orthodb.org/?query=12465at3699	Homocysteine-binding domain
12468at3699	Duplicated	Cexcelsa_scaf_1	40547390	40548322	+	584.9	289	https://v10-1.orthodb.org/?query=12468at3699	Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase
12468at3699	Duplicated	Cexcelsa_scaf_2	42823663	42822725	-	577.9	289	https://v10-1.orthodb.org/?query=12468at3699	Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase
12471at3699	Complete	Cexcelsa_scaf_1	47835909	47833474	-	531.2	333	https://v10-1.orthodb.org/?query=12471at3699	Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2
12474at3699	Complete	Cexcelsa_scaf_2	35422656	35424652	+	374.6	351	https://v10-1.orthodb.org/?query=12474at3699	TPX2, C-terminal
12480at3699	Complete	Cexcelsa_scaf_3	38989396	38991358	+	601.0	300	https://v10-1.orthodb.org/?query=12480at3699	Mitochondrial carrier protein
12485at3699	Complete	Cexcelsa_scaf_1	17783260	17781423	-	593.4	337	https://v10-1.orthodb.org/?query=12485at3699	Elongator complex protein 5
12486at3699	Complete	Cexcelsa_scaf_1	11967280	11965439	-	532.0	327	https://v10-1.orthodb.org/?query=12486at3699	DNA recombination and repair protein Rad51-like, C-terminal
12494at3699	Complete	Cexcelsa_scaf_3	5745415	5746949	+	454.0	255	https://v10-1.orthodb.org/?query=12494at3699	NAC domain
12512at3699	Complete	Cexcelsa_scaf_3	37014489	37013243	-	507.8	265	https://v10-1.orthodb.org/?query=12512at3699	Glycosyltransferases
12513at3699	Complete	Cexcelsa_scaf_2	983209	981830	-	665.3	314	https://v10-1.orthodb.org/?query=12513at3699	Nucleotide-diphospho-sugar transferase
12517at3699	Complete	Cexcelsa_scaf_4	26177974	26180491	+	573.6	341	https://v10-1.orthodb.org/?query=12517at3699	A0A087G637_ARAAL
12519at3699	Complete	Cexcelsa_scaf_5	12893851	12895955	+	448.4	245	https://v10-1.orthodb.org/?query=12519at3699	CDP-alcohol phosphatidyltransferase
12523at3699	Complete	Cexcelsa_scaf_3	33035236	33037291	+	538.5	307	https://v10-1.orthodb.org/?query=12523at3699	PfkB-like carbohydrate kinase family protein
12527at3699	Complete	Cexcelsa_scaf_3	39390803	39388366	-	705.0	379	https://v10-1.orthodb.org/?query=12527at3699	asparagine-linked glycosylation 3
12532at3699	Complete	Cexcelsa_scaf_6	25305739	25306701	+	498.9	254	https://v10-1.orthodb.org/?query=12532at3699	Hus1 protein
12534at3699	Complete	Cexcelsa_scaf_1	49823476	49824953	+	404.4	203	https://v10-1.orthodb.org/?query=12534at3699	Alcohol dehydrogenase, C-terminal
12556at3699	Complete	Cexcelsa_scaf_6	12437691	12439191	+	463.8	349	https://v10-1.orthodb.org/?query=12556at3699	Growth-regulating factor
12564at3699	Complete	Cexcelsa_scaf_2	30569941	30567834	-	630.4	421	https://v10-1.orthodb.org/?query=12564at3699	RNA recognition motif domain
12569at3699	Complete	Cexcelsa_scaf_2	4019137	4020963	+	503.6	241	https://v10-1.orthodb.org/?query=12569at3699	Short-chain dehydrogenase/reductase SDR
12573at3699	Complete	Cexcelsa_scaf_4	4938433	4936414	-	627.9	322	https://v10-1.orthodb.org/?query=12573at3699	TraB family
12574at3699	Complete	Cexcelsa_scaf_2	5089166	5091014	+	499.5	300	https://v10-1.orthodb.org/?query=12574at3699	WD40 repeat
12576at3699	Complete	Cexcelsa_scaf_2	37937772	37934879	-	556.1	338	https://v10-1.orthodb.org/?query=12576at3699	Tetratricopeptide repeat
12577at3699	Duplicated	Cexcelsa_scaf_3	7055275	7053467	-	437.8	249	https://v10-1.orthodb.org/?query=12577at3699	Ubiquinol oxidase
12577at3699	Duplicated	Cexcelsa_scaf_4	31793080	31788445	-	464.6	248	https://v10-1.orthodb.org/?query=12577at3699	Ubiquinol oxidase
12577at3699	Duplicated	Cexcelsa_scaf_1	9684909	9683159	-	470.7	247	https://v10-1.orthodb.org/?query=12577at3699	Ubiquinol oxidase
12582at3699	Complete	Cexcelsa_scaf_2	38333558	38334667	+	558.4	308	https://v10-1.orthodb.org/?query=12582at3699	Gibberellin 3-beta-dioxygenase 4
12586at3699	Complete	Cexcelsa_scaf_5	4194930	4196568	+	569.0	281	https://v10-1.orthodb.org/?query=12586at3699	Mitochondrial carrier protein
12598at3699	Complete	Cexcelsa_scaf_3	4789756	4791145	+	637.5	311	https://v10-1.orthodb.org/?query=12598at3699	Alcohol dehydrogenase, C-terminal
12600at3699	Complete	Cexcelsa_scaf_4	9953425	9951674	-	583.4	358	https://v10-1.orthodb.org/?query=12600at3699	IQ motif, EF-hand binding site
12602at3699	Complete	Cexcelsa_scaf_4	79728	81054	+	676.3	357	https://v10-1.orthodb.org/?query=12602at3699	Amino acid transporter, transmembrane domain
12606at3699	Missing
12612at3699	Duplicated	Cexcelsa_scaf_6	3237767	3235486	-	667.3	311	https://v10-1.orthodb.org/?query=12612at3699	WAT1-related protein
12612at3699	Duplicated	Cexcelsa_scaf_5	23509639	23506224	-	655.6	308	https://v10-1.orthodb.org/?query=12612at3699	WAT1-related protein
12627at3699	Complete	Cexcelsa_scaf_4	9385174	9383870	-	608.9	303	https://v10-1.orthodb.org/?query=12627at3699	Sugar isomerase (SIS)
12629at3699	Complete	Cexcelsa_scaf_4	2089291	2090955	+	553.9	326	https://v10-1.orthodb.org/?query=12629at3699	Xylanase inhibitor, C-terminal
12631at3699	Complete	Cexcelsa_scaf_3	4975750	4977725	+	534.0	275	https://v10-1.orthodb.org/?query=12631at3699	Aspartate/glutamate/uridylate kinase
12634at3699	Complete	Cexcelsa_scaf_1	38902192	38901013	-	501.6	296	https://v10-1.orthodb.org/?query=12634at3699	Harbinger transposase-derived nuclease domain
12635at3699	Complete	Cexcelsa_scaf_3	39377918	39376300	-	430.4	308	https://v10-1.orthodb.org/?query=12635at3699	Zinc finger, RING-type
12636at3699	Complete	Cexcelsa_scaf_3	2079561	2080529	+	563.6	279	https://v10-1.orthodb.org/?query=12636at3699	Alpha/Beta hydrolase fold
12637at3699	Complete	Cexcelsa_scaf_5	30208152	30210048	+	638.6	322	https://v10-1.orthodb.org/?query=12637at3699	Anion-transporting ATPase-like domain
12638at3699	Complete	Cexcelsa_scaf_3	32301946	32294404	-	572.6	322	https://v10-1.orthodb.org/?query=12638at3699	Purine permease, plant
12642at3699	Complete	Cexcelsa_scaf_6	12162016	12160697	-	577.4	321	https://v10-1.orthodb.org/?query=12642at3699	Sister chromatid cohesion protein Dcc1
12644at3699	Complete	Cexcelsa_scaf_3	43388881	43390974	+	639.7	299	https://v10-1.orthodb.org/?query=12644at3699	NAD-dependent epimerase/dehydratase
12647at3699	Complete	Cexcelsa_scaf_5	10149478	10150874	+	415.4	271	https://v10-1.orthodb.org/?query=12647at3699	DNA glycosylase
12654at3699	Complete	Cexcelsa_scaf_6	2495346	2493148	-	448.1	270	https://v10-1.orthodb.org/?query=12654at3699	3-hydroxyisobutyrate dehydrogenase, NAD-binding domain
